camera,frame,prediction,consumers,latency
2,161,None,352,43.6976070404,
1,172,None,352,32.7643039227,
2,21,None,352,58.1848039627,
1,41,None,352,53.4938640594,
1,9,None,352,58.7735528946,
1,228,None,352,26.3395760059,
2,26,None,352,59.7627921104,
1,237,None,352,24.7959079742,
2,24,None,352,60.047743082,
1,27,None,352,57.1276180744,
2,427,None,352,13.3913760185,
1,327,None,352,12.0541479588,
1,248,None,352,24.3656449318,
1,94,None,352,49.4826309681,
2,332,None,352,26.5199289322,
1,42,None,352,56.6939280033,
1,55,None,352,55.7298359871,
1,353,None,352,7.92678809166,
2,109,None,352,53.5175011158,
1,142,None,352,42.5551049709,
1,234,None,352,28.7134330273,
1,398,None,352,0.445925951004,
1,415,None,352,1.06744599342,
2,612,None,352,0.676309108734,
2,630,Unknown,352,0.817622900009,
1,475,None,352,0.666523933411,
1,481,None,352,0.541234016418,
2,775,None,352,0.818275928497,
2,806,None,352,0.442223072052,
2,819,None,352,1.03951001167,
2,914,None,352,0.682857990265,
1,694,None,352,1.41640210152,
1,724,None,352,1.02263689041,
2,1086,None,352,0.868100881577,
1,828,None,352,1.47230410576,
2,1260,None,352,1.27776002884,
2,1288,None,352,0.472892045975,
2,1295,None,352,1.56629395485,
2,1336,None,352,0.986411094666,
1,1019,None,352,0.589772939682,
1,1093,None,352,0.870733976364,
2,1521,None,352,0.988938093185,
2,1531,None,352,1.44787502289,
2,1539,None,352,1.56729602814,
2,1567,None,352,0.766815900803,
2,1587,None,352,0.59969496727,
2,1608,None,352,1.4340929985,
1,1236,None,352,1.21601605415,
2,1657,None,352,0.673980951309,
2,1740,None,352,1.18681406975,
2,1752,None,352,0.76093006134,
2,1755,None,352,1.0107998848,
2,1767,None,352,0.290807008743,
2,1789,None,352,1.05071592331,
1,1352,None,352,0.988424062729,
2,1824,None,352,1.16072201729,
2,1834,None,352,1.05756092072,
2,1833,None,352,1.18813991547,
2,1850,None,352,1.21425294876,
2,1977,None,352,0.411336898804,
1,1511,None,352,0.542771100998,
2,2032,None,352,0.831600904465,
1,1553,None,352,1.09041309357,
2,2255,Unknown,352,1.21357393265,
2,2377,None,352,1.15317606926,
2,2448,Unknown,352,0.790035963058,
2,2461,Unknown,352,1.33769488335,
1,1895,None,352,0.837862968445,
2,2522,None,352,0.914495944977,
2,2524,None,352,1.59614801407,
1,1917,None,352,1.03626990318,
1,1930,None,352,1.19735503197,
1,1950,None,352,1.30516791344,
1,1954,None,352,0.681361913681,
2,2609,None,352,0.4201130867,
2,2624,None,352,1.52762508392,
1,1994,None,352,1.12075901031,
2,2659,None,352,1.28615093231,
2,2673,None,352,0.877373933792,
1,2022,None,352,1.29807209969,
1,2052,None,352,0.496185064316,
2,2717,None,352,1.01647305489,
2,2740,None,352,1.10416197777,
2,2771,None,352,0.995559930801,
2,2884,None,352,0.772384881973,
2,2885,None,352,0.978516101837,
2,2899,None,352,0.384186029434,
1,2191,None,352,0.979841947556,
2,2950,None,352,1.06139111519,
2,2974,None,352,1.07932400703,
2,3050,None,352,0.718277931213,
1,2330,None,352,0.803750038147,
2,3137,Unknown,352,1.4588470459,
2,3277,None,352,1.21477007866,
1,2484,None,352,1.19097900391,
2,3398,None,352,1.42755293846,
1,2565,None,352,2.12473702431,
1,2594,None,352,0.428467988968,
2,3473,None,352,0.740710020065,
2,3544,None,352,0.778240919113,
2,3554,None,352,0.898788928986,
1,2683,None,352,1.23856806755,
2,3559,None,352,0.901691913605,
1,2684,None,352,2.09118294716,
1,2707,None,352,0.426561117172,
1,2743,None,352,0.691189050674,
1,2783,None,352,0.394339084625,
2,3727,Unknown,352,1.55521011353,
2,3793,None,352,0.535902023315,
2,3805,None,352,1.18586206436,
1,2903,None,352,0.804122924805,
2,3879,None,352,0.354844093323,
1,2963,None,352,0.443591117859,
1,2974,None,352,0.994379043579,
2,3933,None,352,1.11027693748,
2,3961,None,352,1.1060769558,
1,3028,None,352,1.2230091095,
2,4060,None,352,1.61022210121,
1,3098,None,352,0.717081069946,
2,4105,None,352,0.43580198288,
2,4116,Aquaman,352,0.918440103531,
1,3112,None,352,1.16169691086,
2,4124,None,352,0.743032932281,
1,3126,None,352,0.910566091537,
1,3221,None,352,1.11649894714,
1,3224,None,352,0.636878013611,
2,4275,Unknown,352,1.29910302162,
2,4286,Unknown,352,1.54958891869,
1,3331,None,352,1.22686910629,
2,4417,None,352,0.884499073
