camera,frame,prediction,consumers,latency
2,3532,None,352,118.761620998,
1,2698,None,352,113.876360893,
2,3612,None,352,110.367532015,
1,277,None,352,19.3788669109,
2,3556,None,352,116.690397024,
2,3556,None,352,116.751998901,
1,38,None,352,53.0386528969,
2,70,None,352,52.1089859009,
1,2734,None,352,110.347759008,
2,51,None,352,54.4078669548,
1,2719,None,352,112.709496975,
2,3613,None,352,111.76690793,
2,204,None,352,39.9219019413,
2,206,None,352,39.9875090122,
1,2703,None,352,115.275645971,
1,175,None,352,36.3208529949,
2,188,None,352,42.5408010483,
2,202,None,352,40.5591289997,
2,8,None,352,60.7387111187,
2,10,None,352,59.7958440781,
2,144,None,352,47.0501489639,
2,245,None,352,37.0819089413,
1,222,None,352,30.300262928,
2,118,None,352,50.483850956,
2,300,None,352,32.5354840755,
2,18,None,352,60.8238749504,
1,24,None,352,57.8336999416,
2,458,None,352,14.1473720074,
2,254,None,352,37.940007925,
1,262,None,352,26.9931359291,
2,54,None,352,58.1365220547,
1,331,None,352,16.1702890396,
2,370,None,352,27.3166260719,
1,383,None,352,9.48589801788,
1,210,None,352,34.6564021111,
2,546,None,352,6.70058393478,
1,419,None,352,4.90814089775,
2,606,None,352,0.496330022812,
2,683,None,352,0.599572896957,
1,527,None,352,1.19798111916,
1,573,None,352,0.358599901199,
2,802,None,352,0.479031085968,
2,844,None,352,1.21739411354,
2,858,None,352,0.819092988968,
2,883,None,352,0.78843998909,
1,731,None,352,0.414009094238,
1,745,None,352,0.518167972565,
2,950,None,352,1.18729805946,
1,759,None,352,0.54151391983,
1,794,None,352,1.23229789734,
2,1042,None,352,0.896737098694,
1,839,None,352,0.563277006149,
1,876,None,352,0.684997081757,
1,891,None,352,0.521035909653,
1,909,None,352,0.879945993423,
2,1190,None,352,0.995275020599,
1,948,None,352,0.26868891716,
2,1203,None,352,0.880292892456,
2,1215,None,352,0.968982934952,
1,970,None,352,1.56421995163,
2,1246,None,352,0.882340908051,
1,1001,None,352,0.550292015076,
1,1035,None,352,1.18346691132,
2,1300,None,352,0.978523015976,
2,1328,None,352,1.59211397171,
2,1352,None,352,1.20762896538,
1,1138,None,352,0.851181030273,
2,1429,None,352,0.664757013321,
2,1495,None,352,0.289334058762,
2,1513,None,352,1.40229201317,
2,1519,None,352,0.875210046768,
2,1526,None,352,0.669661998749,
2,1533,None,352,0.490509986877,
1,1234,None,352,1.09207010269,
2,1540,None,352,1.27455401421,
2,1552,None,352,0.885247945786,
1,1277,None,352,0.65997505188,
1,1298,None,352,0.813867092133,
1,1373,None,352,0.973181009293,
1,1377,None,352,0.503031015396,
1,1414,None,352,0.826581954956,
1,1430,None,352,1.00322699547,
1,1432,None,352,1.60253810883,
2,1806,None,352,1.22209501266,
2,1818,None,352,1.18402409554,
2,1821,None,352,0.859885931015,
2,1839,None,352,0.543948888779,
2,1853,None,352,1.2331058979,
2,1854,None,352,0.831249952316,
2,1862,None,352,1.42311811447,
2,1872,None,352,0.349008083344,
2,1876,None,352,0.966454029083,
1,1517,None,352,1.56904506683,
1,1545,None,352,1.19148397446,
2,1913,None,352,1.84297895432,
1,1551,None,352,0.96552491188,
2,1956,None,352,0.912414073944,
2,1959,None,352,1.29338502884,
2,1965,None,352,1.39424705505,
2,1973,None,352,0.969631910324,
2,1986,None,352,0.325751066208,
2,1995,None,352,0.421232938766,
2,2100,None,352,1.1424779892,
1,1716,None,352,0.317353010178,
1,1729,None,352,1.02427601814,
2,2226,Unknown,352,1.33209395409,
1,1832,None,352,1.44969201088,
2,2258,Unknown,352,1.35003709793,
2,2271,Unknown,352,0.961659908295,
1,1856,None,352,0.579961061478,
1,1857,None,352,0.825100898743,
1,1885,None,352,0.497766971588,
2,2331,None,352,0.3926820755,
1,1914,None,352,0.493479967117,
1,1935,None,352,0.60631608963,
1,1958,None,352,0.439800977707,
1,1976,None,352,1.0551071167,
2,2436,Unknown,352,1.61144995689,
2,2454,Unknown,352,1.53414607048,
1,2004,None,352,1.15265393257,
1,2015,None,352,0.778537988663,
2,2525,None,352,0.919673919678,
2,2547,None,352,1.53547310829,
2,2566,None,352,0.643790960312,
1,2119,None,352,0.805227041245,
2,2613,None,352,0.553886890411,
2,2625,None,352,0.825611114502,
1,2171,None,352,0.988236904144,
1,2172,None,352,1.64918708801,
1,2176,None,352,1.32211709023,
2,2685,None,352,0.509959936142,
1,2195,None,352,0.41050195694,
2,2706,None,352,1.00888109207,
1,2234,None,352,0.997131109238,
2,2743,None,352,1.16418409348,
1,2266,None,352,0.800810098648,
1,2281,None,352,0.915261030197,
2,2837,None,352,0.928719997406,
2,2840,None,352,1.52190208435,
1,2327,None,352,1.12812995911,
2,2859,None,352,1.71935296059,
2,2936,None,352,1.1880800724,
2,2977,None,352,0.899780988693,
1,2481,None,352,1.06249189377,
2,3075,None,352,0.699459075928,
1,2536,None,352,0.44760799408,
2,3109,None,352,1.13783097267,
2,3210,None,352,1.34548997879,
1,2662,None,352,0.300012111664,
2,3272,None,352,0.887835979462,
1,2698,None,352,1.51096796989,
1,2703,None,352,1.10443496704,
1,2719,None,352,1.11766409874,
1,2734,None,352,1.30151200294,
1,2763,None,352,0.911734104156,
2,3411,Aquaman,352,1.5748898983,
1,2865,None,352,1.05240607262,
2,3518,None,352,1.15733098984,
1,2874,None,352,0.332534074783,
2,3532,None,352,0.932607889175,
2,3556,None,352,0.587272882462,
2,3612,None,352,1.17785310745,
2,3613,None,352,1.84973788261,
1,2966,None,352,1.14009308815,
2,3641,None,352,0.529149055481,
2,3642,None,352,1.26357698441,
1,2993,None,352,1.36846995354,
2,3687,None,352,0.981834888458,
2,3692,None,352,1.2214319706,
1,3032,None,352,0.843832015991,
1,3049,None,352,0.956764936447,
1,3076,None,352,0.626597881317,
1,3085,None,352,0.895700931549,
2,3806,None,352,0.505331039429,
2,3811,None,352,0.833193063736,
2,3827,None,352,0.78545999527,
2,3829,None,352,1.49602198601,
1,3179,None,352,1.12760305405,
2,3902,None,352,1.23213291168,
1,3190,None,352,0.574927091599,
1,3204,None,352,0.498240947723,
1,3214,None,352,0.7980260849,
1,3219,None,352,0.522650957108,
2,3976,None,352,1.19222998619,
2,3996,None,352,0.472371101379,
1,3275,None,352,0.586313009262,
1,3277,None,352,1.18081188202,
1,3290,None,352,0.596268892288,
1,3298,None,352,0.720166921616,
2,4081,None,352,0.355645895004,
1,3399,None,352,1.00778198242,
2,4199,Aquaman,352,0.808204889297,
2,4245,None,352,0.809381008148,
2,4249,Unknown,352,1.46160793304,
2,4310,Aquaman,352,1.59485697746,
1,3557,None,352,0.727312088013,
1,3559,None,352,1.37953400612,
2,4373,Unknown,352,1.49899411201,
1,3597,None,352,0.624773979187,
1,3605,None,352,0.725020885468,
2,4436,None,352,0.870754003525,
1,3640,None,352,0.990406990051,
2,4494,None,352,1.61240911484,
1,3681,None,352,0.708023071289,
2,4595,None,352,0.947442054749,
1,3784,None,352,0.680095911026,
2,4637,None,352,0.786592006683,
2,4649,None,352,1.38681292534,
2,4723,None,352,0.533811092377,
1,3862,None,352,1.14443492889,
2,4779,None,352,0.549555063248,
1,3937,None,352,0.970455884933,
1,3938,None,352,1.64779806137,
1,3969,None,352,1.26205611229,
1,4011,None,352,1.39498591423,
2,4912,None,352,1.77968096733,
2,4918,None,352,1.449436903,
1,4076,None,352,1.58581209183,
2,5035,Aquaman,352,1.2205119133,
1,4111,None,352,1.81736707687,
2,5043,Aquaman,352,1.41277909279,
2,5064,None,352,1.03117895126,
2,5098,None,352,1.1519908905,
2,5107,None,352,1.30076694489,
1,4191,None,352,1.13385796547,
2,5145,None,352,0.443555116653,
1,4225,None,352,1.06591010094,
1,4264,None,352,1.1394109726,
1,4282,None,352,0.750325918198,
2,5253,None,352,0.74969291687,
1,4344,None,352,0.325450897217,
1,4371,None,352,1.44969010353,
2,5435,None,352,0.587984085083,
2,5439,None,352,1.18846607208,
2,5464,None,352,0.80997300148,
2,5470,None,352,1.4143280983,
1,4470,None,352,1.06223201752,
2,5481,None,352,0.312268018723,
2,5497,None,352,1.41144990921,
2,5511,None,352,0.697545051575,
1,4535,None,352,0.356529951096,
1,4559,None,352,0.643531084061,
1,4603,None,352,0.915651082993,
2,5650,None,352,0.523484945297,
2,5651,None,352,1.1943590641,
1,4624,None,352,0.833256959915,
1,4626,None,352,1.24957489967,
2,5692,None,352,1.21081900597,
2,5711,None,352,1.31102204323,
1,4680,None,352,0.434798002243,
1,4687,None,352,0.53942990303,
2,5767,None,352,0.656980991364,
2,5771,None,352,1.24735808372,
2,5784,None,352,0.424755096436,
2,5806,None,352,1.02742004395,
1,4736,None,352,0.504807949066,
1,4744,None,352,0.685111045837,
2,5825,None,352,1.15227890015,
2,5877,None,352,1.21527099609,
1,4798,None,352,0.826899051666,
1,4799,None,352,1.02714490891,
1,4802,None,352,1.6236550808,
2,5896,None,352,1.29460406303,
1,4811,None,352,0.852184057236,
2,5915,None,352,0.628062009811,
2,5942,None,352,0.741761922836,
2,5947,None,352,1.32784795761,
1,4846,None,352,0.863025903702,
1,4849,None,352,1.12299704552,
1,4851,None,352,1.22864890099,
1,4854,None,352,0.832231044769,
2,6012,None,352,0.652134895325,
1,4905,None,352,0.759304046631,
2,6096,None,352,0.378323078156,
1,4976,None,352,0.49165892601,
1,4983,None,352,0.28795003891,
1,5028,None,352,0.924102067947,
1,5030,None,352,1.58867096901,
1,5033,None,352,1.26770806313,
2,6227,None,352,1.39877510071,
2,6267,None,352,1.02008104324,
2,6270,None,352,1.6324160099,
1,5118,None,352,1.22249794006,
1,5119,None,352,0.822629928589,
2,6318,None,352,0.935328960419,
1,5158,None,352,1.06026911736,
1,5160,None,352,1.73445796967,
2,6329,None,352,2.39901804924,
1,5173,None,352,0.995903015137,
2,6393,None,352,0.628504037857,
1,5246,None,352,0.813779115677,
1,5247,None,352,1.40766406059,
2,6455,None,352,1.28936600685,
2,6552,None,352,0.33564209938,
2,6580,None,352,0.50851392746,
2,6591,None,352,1.10715794563,
2,6603,Unknown,352,1.48473191261,
1,5386,None,352,0.748831033707,
2,6641,None,352,0.762093067169,
2,6665,None,352,1.21781897545,
2,6666,None,352,0.897665977478,
2,6701,None,352,0.505000114441,
2,6712,None,352,0.572146892548,
1,5490,None,352,1.26746797562,
2,6745,None,352,0.429712057114,
1,5526,None,352,0.570488929749,
1,5534,None,352,0.691837072372,
2,6795,Unknown,352,1.27450203896,
2,6870,None,352,0.385493993759,
1,5597,None,352,0.569747924805,
2,6905,None,352,1.18855810165,
2,6977,None,352,0.338762044907,
2,6983,None,352,0.9607899189,
2,6996,None,352,0.518764972687,
1,5744,None,352,1.15553593636,
2,7085,None,352,0.766032934189,
2,7116,None,352,1.39736509323,
1,5799,None,352,0.994469881058,
1,5802,None,352,1.59570193291,
1,5844,None,352,0.807791948318,
2,7189,None,352,0.418128013611,
2,7273,None,352,0.732227087021,
2,7274,None,352,0.997529983521,
1,5949,None,352,0.530024051666,
2,7383,None,352,1.16597604752,
1,6015,None,352,0.766738891602,
2,7488,None,352,0.85630106926,
2,7548,None,352,0.82798409462,
2,7552,None,352,1.27153706551,
1,6153,None,352,0.870800971985,
2,7573,None,352,0.984204053879,
2,7642,None,352,0.697154045105,
2,7663,None,352,1.30722594261,
2,7754,None,352,0.986603021622,
2,7791,None,352,0.674731016159,
1,6362,None,352,1.29172205925,
1,6432,None,352,0.422532081604,
1,6496,None,352,0.579265117645,
1,6514,None,352,0.876825094223,
1,6615,None,352,0.944827079773,
1,6631,None,352,1.05234503746,
1,6826,None,352,0.907740116119,
1,6872,None,352,1.25906610489,
1,6891,None,352,1.37063503265,
1,6900,None,352,0.333751916885,
1,6905,None,352,1.44163990021,
1,6992,None,352,0.600583076477,
1,7109,None,352,0.794409990311,
1,7138,None,352,0.453567028046,
1,7228,None,352,1.13577508926,
1,7234,None,352,1.23993802071,
1,7265,None,352,1.37489295006,
1,7286,None,352,1.23061299324,
1,7287,None,352,0.927845001221,
1,7309,None,352,0.551120042801,
1,7364,None,352,0.703555107117,
1,7375,None,352,0.827063083649,
1,7441,None,352,0.971698045731,
1,7459,None,352,1.06953811646,
1,7540,None,352,1.23431301117,
1,7574,None,352,0.90752696991,
1,7576,None,352,1.54122495651,
1,7591,None,352,0.355452060699,
1,7667,None,352,1.00474309921,
1,7700,None,352,0.626058101654,
1,7713,None,352,0.276818990707,
1,7720,None,352,0.379368066788,
1,7838,None,352,0.625421047211,
1,7844,None,352,0.733300924301,
1,7918,None,352,1.39238500595,
1,8012,None,352,0.566737890244,
1,8095,None,352,1.24526190758,
1,8132,None,352,0.982218980789,
1,8239,None,352,1.1631538868,
1,8267,None,352,0.781697034836,
1,8270,None,352,1.37690901756,
1,8278,None,352,1.4855530262,
1,8311,None,352,1.12598395348,
1,8336,None,352,1.24300503731,
1,8468,None,352,0.948594093323,
1,8480,None,352,0.331677913666,
1,8505,None,352,0.683068037033,
1,8606,None,352,0.657742977142,
1,8618,None,352,0.78847694397,
1,8668,None,352,0.467329025269,
1,8698,None,352,0.284885883331,
1,8882,None,352,0.976552009583,
1,8958,None,352,0.590909957886,
1,8959,None,352,1.19317388535,
1,8969,None,352,1.28878092766,
1,9015,None,
