camera,frame,prediction,consumers,latency
2,161,None,352,5.14608502388,
2,21,None,352,20.3664889336,
1,41,None,352,15.3798611164,
2,20,None,352,20.783862114,
2,196,None,352,2.34565997124,
1,29,None,352,18.6015610695,
1,9,None,352,21.7336730957,
2,26,None,352,21.8724679947,
2,24,None,352,22.0519940853,
1,27,None,352,19.0982899666,
1,94,None,352,10.3370931149,
1,42,None,352,17.9334869385,
1,55,None,352,15.981470108,
2,218,None,352,1.16765403748,
2,109,None,352,14.2691020966,
1,142,None,352,3.31290102005,
2,224,None,352,1.84670996666,
2,227,None,352,1.55412697792,
1,163,None,352,2.23219299316,
1,174,None,352,0.823981046677,
2,264,None,352,0.947833061218,
1,191,None,352,0.541747093201,
1,196,None,352,1.06702399254,
1,204,None,352,1.61039209366,
2,389,None,352,0.759919881821,
1,295,None,352,0.356111049652,
2,417,None,352,1.03529500961,
1,330,None,352,0.713670969009,
1,357,None,352,0.937500953674,
2,487,None,352,1.13694596291,
1,364,None,352,1.23911309242,
2,504,None,352,0.960161924362,
2,526,None,352,0.633869886398,
2,567,None,352,0.813941001892,
2,579,None,352,0.929406881332,
1,459,None,352,0.549521923065,
2,653,None,352,0.666693925858,
2,685,None,352,0.93483710289,
2,729,None,352,1.05438303947,
1,554,None,352,0.667742013931,
2,776,None,352,0.28507399559,
1,585,None,352,1.38778305054,
1,590,None,352,0.978761911392,
2,832,None,352,0.618474006653,
2,856,None,352,0.283988952637,
1,645,None,352,0.892884969711,
2,880,None,352,1.50012588501,
1,649,None,352,1.12059211731,
1,666,None,352,1.21717000008,
1,670,None,352,0.821156024933,
2,930,None,352,1.42259311676,
2,940,None,352,0.518294095993,
2,948,None,352,0.654182910919,
1,715,None,352,1.2630200386,
2,998,None,352,0.387965917587,
2,1021,None,352,1.50187706947,
1,765,None,352,0.600307941437,
1,772,None,352,0.706800937653,
2,1082,None,352,0.338278055191,
2,1097,None,352,0.962809085846,
1,848,None,352,1.09453296661,
2,1199,None,352,1.21265888214,
2,1221,None,352,0.721123933792,
1,922,None,352,1.40356302261,
2,1244,None,352,0.699228048325,
2,1263,None,352,0.580532073975,
2,1276,None,352,1.21364688873,
2,1357,None,352,0.435266971588,
2,1375,None,352,1.0413839817,
2,1488,None,352,0.708261013031,
1,1129,None,352,1.31276488304,
1,1134,None,352,0.937159061432,
1,1172,None,352,0.615228891373,
2,1590,None,352,0.70932507515,
1,1214,None,352,0.846909046173,
2,1629,None,352,1.03313589096,
2,1639,None,352,1.16481995583,
2,1668,None,352,0.836090087891,
2,1678,None,352,0.720772027969,
1,1273,None,352,0.859811067581,
2,1712,None,352,1.02072191238,
1,1281,None,352,1.61651110649,
2,1733,None,352,0.53933596611,
2,1735,None,352,1.22440195084,
1,1311,None,352,1.39512991905,
2,1825,None,352,1.09607791901,
1,1401,None,352,1.22667598724,
2,1871,None,352,1.88585400581,
2,1949,None,352,0.980648040771,
1,1487,None,352,0.600994110107,
1,1488,None,352,1.26163697243,
2,2044,None,352,1.37983703613,
1,1552,None,352,0.54402089119,
2,2184,None,352,1.20386910439,
2,2216,None,352,0.858338117599,
2,2256,None,352,1.48380708694,
2,2263,Unknown,352,1.41389203072,
1,1701,None,352,1.00424408913,
1,1741,None,352,1.13221693039,
1,1746,None,352,0.729068994522,
2,2348,None,352,1.04144692421,
1,1767,None,352,1.13115811348,
1,1776,None,352,0.736284017563,
1,1804,None,352,0.861639022827,
2,2446,Unknown,352,0.777740001678,
1,1854,None,352,0.38102889061,
2,2475,Unknown,352,1.10337805748,
1,1875,None,352,0.624483108521,
2,2550,None,352,1.24374389648,
2,2559,None,352,1.33726000786,
2,2583,None,352,0.982537031174,
1,1949,None,352,1.19060611725,
1,1963,None,352,0.348231077194,
1,2018,None,352,0.684247016907,
2,2708,None,352,0.786860942841,
2,2741,None,352,1.41313695908,
1,2067,None,352,1.58083105087,
1,2083,None,352,0.581201076508,
2,2789,None,352,0.669564008713,
2,2792,None,352,1.53106403351,
1,2098,None,352,1.13732790947,
2,2812,None,352,1.23797488213,
2,2841,None,352,0.679220914841,
1,2134,None,352,1.31110191345,
1,2139,None,352,0.942281007767,
1,2179,None,352,1.12744903564,
1,2188,None,352,0.758301973343,
2,2972,None,352,1.23855495453,
1,2292,None,352,1.37652492523,
2,3059,None,352,1.05013108253,
1,2315,None,352,0.650356054306,
1,23
