camera,frame,prediction,consumers,latency
1,20,None,352,53.7759840488,
1,160,None,352,35.8418090343,
2,3560,None,352,116.16937995,
2,3560,None,352,116.2472651,
1,31,None,352,53.5286769867,
2,429,None,352,14.573059082,
2,230,None,352,36.880480051,
2,395,None,352,19.9501349926,
1,391,None,352,4.22114109993,
2,3618,None,352,111.362515926,
2,22,None,352,57.4245419502,
2,33,None,352,56.8438489437,
2,39,None,352,55.8576729298,
2,3599,None,352,114.167253971,
1,207,None,352,31.2164950371,
2,315,None,352,29.5081570148,
1,313,None,352,17.0204451084,
1,59,None,352,52.3372199535,
1,251,None,352,26.3761849403,
2,350,None,352,27.5914940834,
2,472,None,352,12.6289520264,
1,2730,None,352,113.894506931,
2,93,None,352,52.9349908829,
1,239,None,352,29.088365078,
1,312,None,352,18.1411499977,
2,520,None,352,8.92592811584,
2,397,None,352,24.5923390388,
1,394,None,352,8.65384793282,
1,113,None,352,47.8984560966,
1,380,None,352,10.9131269455,
2,581,None,352,1.14550304413,
1,461,None,352,0.674021959305,
2,639,Unknown,352,0.601094961166,
2,641,Unknown,352,1.26130509377,
1,491,None,352,1.93605089188,
2,657,None,352,0.556226968765,
1,518,None,352,0.740848064423,
2,714,None,352,1.35904788971,
2,744,None,352,0.976423978806,
2,751,None,352,0.57101893425,
1,595,None,352,0.403348922729,
2,783,None,352,0.504847049713,
2,798,None,352,1.17007303238,
1,627,None,352,0.836563110352,
1,679,None,352,1.46924495697,
2,873,None,352,1.06122398376,
1,705,None,352,1.17682790756,
2,935,None,352,0.811518907547,
2,966,None,352,0.419289112091,
2,971,None,352,0.949343919754,
2,978,None,352,0.94597697258,
2,979,None,352,1.5421500206,
2,997,None,352,0.740480899811,
1,803,None,352,0.855174064636,
1,809,None,352,0.459501981735,
1,811,None,352,1.08387494087,
1,856,None,352,1.22482204437,
2,1116,None,352,0.847721099854,
2,1152,None,352,0.964111089706,
2,1156,None,352,1.56579208374,
2,1181,None,352,1.18162202835,
2,1232,None,352,1.05453896523,
1,1067,None,352,0.703675031662,
1,1074,None,352,0.478780984879,
2,1384,None,352,0.668381929398,
1,1120,None,352,1.27219104767,
2,1420,None,352,0.899198055267,
1,1142,None,352,1.19531702995,
2,1442,None,352,1.20211791992,
1,1160,None,352,0.795221090317,
1,1187,None,352,1.42297792435,
1,1202,None,352,0.535547971725,
1,1228,None,352,1.14756298065,
2,1543,None,352,0.775643110275,
1,1245,None,352,1.36863803864,
1,1258,None,352,1.01034903526,
1,1263,None,352,0.65466094017,
2,1607,None,352,1.29320907593,
1,1340,None,352,0.929944038391,
1,1346,None,352,0.524715900421,
2,1674,None,352,1.16639399529,
1,1404,None,352,0.307205915451,
2,1868,None,352,0.920068025589,
1,1526,None,352,1.5244410038,
2,1909,None,352,0.613135099411,
2,1930,None,352,1.22299003601,
1,1662,None,352,0.888611078262,
2,2076,None,352,0.498553991318,
2,2087,None,352,0.675580978394,
1,1697,None,352,0.782776117325,
1,1707,None,352,1.1443939209,
1,1725,None,352,0.495839118958,
1,1730,None,352,1.17875099182,
2,2152,Unknown,352,1.39428901672,
2,2166,Unknown,352,1.09902310371,
2,2175,Unknown,352,1.42300605774,
1,1772,None,352,1.03095293045,
1,1787,None,352,1.01590204239,
1,1811,None,352,1.23790502548,
2,2239,Unknown,352,1.11207604408,
2,2262,Unknown,352,0.780950069427,
2,2267,None,352,1.38289809227,
1,1866,None,352,0.992651939392,
1,1886,None,352,0.598762989044,
2,2412,None,352,0.78085899353,
2,2420,None,352,0.392795085907,
1,1973,None,352,0.695667028427,
2,2437,Unknown,352,1.49692511559,
2,2471,Unknown,352,1.47148704529,
1,2025,None,352,1.01895999908,
1,2079,None,352,0.657321929932,
1,2094,None,352,0.49924492836,
2,2571,None,352,1.09921908379,
1,2113,None,352,1.19953894615,
1,2129,None,352,0.318787097931,
2,2614,None,352,0.928741931915,
2,2629,None,352,1.27100396156,
1,2159,None,352,0.419317960739,
1,2162,None,352,1.02501893044,
1,2178,None,352,0.936280012131,
2,2751,None,352,1.56492996216,
1,2256,None,352,1.17372202873,
2,2779,None,352,0.833354949951,
2,2801,None,352,0.950861930847,
2,2920,None,352,0.657377004623,
1,2390,None,352,0.436790943146,
1,2426,None,352,0.855557918549,
1,2444,None,352,0.986430883408,
2,3000,None,352,1.36452507973,
2,3041,None,352,0.935115098953,
2,3048,None,352,1.07010102272,
2,3113,None,352,1.20935988426,
2,3122,None,352,0.872009038925,
2,3125,Unknown,352,1.46767902374,
1,2560,None,352,1.16077804565,
2,3188,None,352,0.417891025543,
1,2607,None,352,1.52164006233,
2,3223,None,352,1.30638098717,
1,2634,None,352,1.41243505478,
2,3273,None,352,1.03258991241,
2,3321,None,352,0.667577028275,
1,2730,None,352,0.789084911346,
2,3366,None,352,0.907018899918,
1,2752,None,352,0.524239063263,
2,3374,None,352,1.12708497047,
2,3417,Aquaman,352,0.843436002731,
1,2796,None,352,0.944448947906,
1,2818,None,352,0.608469009399,
2,3560,None,352,1.26831889153,
1,2928,None,352,0.882599115372,
2,3599,None,352,0.706203937531,
1,2953,None,352,0.457794904709,
2,3618,None,352,1.0590839386,
2,3746,None,352,0.775480985641,
2,3749,None,352,1.36583900452,
1,3129,None,352,1.0141620636,
2,3872,None,352,0.648967027664,
2,3873,None,352,1.36764407158,
2,4005,None,352,0.621467113495,
1,3273,None,352,1.2117729187,
1,3274,None,352,1.82235407829,
2,4016,None,352,1.49460697174,
2,4012,None,352,2.1569108963,
2,4023,None,352,1.92506194115,
1,3283,None,352,2.15871310234,
1,3302,None,352,0.271240949631,
2,4046,None,352,1.53807401657,
1,3322,None,352,1.00497198105,
1,3323,None,352,1.678647995,
1,3334,None,352,0.806056022644,
1,3338,None,352,1.47753190994,
2,4096,None,352,1.08095502853,
1,3346,None,352,0.529988050461,
2,4121,Aquaman,352,0.991372108459,
2,4187,Aquaman,352,1.73046994209,
2,4222,Unknown,352,1.39425110817,
1,3457,None,352,0.560744047165,
2,4274,Unknown,352,1.31831693649,
1,3492,None,352,1.99803304672,
1,3522,None,352,0.423918008804,
2,4326,Unknown,352,1.17063307762,
1,3536,None,352,0.768934965134,
2,4334,Aquaman,352,1.37563800812,
2,4355,Aquaman,352,1.55671095848,
1,3582,None,352,0.253097057343,
1,3584,None,352,0.849586963654,
2,4412,None,352,0.962548017502,
2,4445,None,352,1.07621598244,
1,3633,None,352,1.43379998207,
2,4449,None,352,2.04803800583,
1,3661,None,352,0.873001098633,
1,3674,None,352,0.976427078247,
2,4512,None,352,0.596303939819,
1,3740,None,352,1.23038697243,
2,4632,None,352,1.1156680584,
2,4736,None,352,0.777956962585,
1,3881,None,352,0.774570941925,
2,4797,None,352,0.893984079361,
1,3915,None,352,1.56372189522,
2,4825,None,352,1.19513106346,
1,3958,None,352,0.803078889847,
1,3963,None,352,0.461559057236,
1,4018,None,352,1.13153910637,
2,4961,None,352,0.757576942444,
1,4053,None,352,1.35669398308,
1,4085,None,352,0.485459089279,
2,5015,None,352,0.664043903351,
2,5044,None,352,0.911258935928,
2,5056,None,352,1.51987600327,
1,4129,None,352,1.17942500114,
2,5075,Unknown,352,0.572840929031,
1,4151,None,352,0.671648025513,
1,4169,None,352,1.2811191082,
1,4236,None,352,1.43041610718,
1,4253,None,352,0.574481010437,
1,4298,None,352,1.21472191811,
2,5269,None,352,0.69752907753,
1,4319,None,352,1.2099840641,
1,4340,None,352,0.804675102234,
2,5335,None,352,1.03151392937,
1,4356,None,352,1.74608802795,
2,5380,None,352,1.37883591652,
1,4395,None,352,1.06049609184,
1,4461,None,352,0.630970001221,
1,4481,None,352,0.745146989822,
2,5500,None,352,0.472115039825,
1,4501,None,352,0.532538890839,
2,5546,None,352,0.653006076813,
1,4570,None,352,0.313359022141,
1,4649,None,352,0.466907978058,
2,5741,None,352,0.591131925583,
1,4699,None,352,1.06962203979,
1,4784,None,352,0.730618953705,
2,5885,None,352,1.33144211769,
2,5891,None,352,0.933455944061,
1,4808,None,352,1.03415894508,
2,5971,None,352,0.62880396843,
2,5986,None,352,0.408322095871,
1,4917,None,352,0.535934925079,
2,6040,None,352,0.764004945755,
2,6058,None,352,0.907919883728,
1,4959,None,352,1.5588080883,
2,6104,None,352,0.669997930527,
2,6109,None,352,1.2696890831,
2,6117,None,352,0.907002925873,
1,4997,None,352,0.512638092041,
1,5059,None,352,1.17231488228,
2,6218,None,352,0.263909101486,
1,5088,None,352,1.38277292252,
2,6282,None,352,0.526427030563,
1,5130,None,352,0.781016111374,
1,5205,None,352,1.43585300446,
