camera,frame,prediction,consumers,latency
1,235,None,352,24.778439045,
1,342,None,352,9.86937403679,
2,3607,None,352,111.112401962,
2,175,None,352,41.1676909924,
1,45,None,352,51.4946990013,
2,107,None,352,48.5469200611,
1,2697,None,352,114.852267981,
2,3602,None,352,111.912177086,
1,252,None,352,24.1368730068,
2,368,None,352,23.1915080547,
1,265,None,352,22.50090909,
2,538,None,352,2.56483006477,
2,99,None,352,50.8754050732,
1,182,None,352,34.9232881069,
2,100,None,352,50.2208440304,
1,101,None,352,46.2850949764,
2,92,None,352,51.5662789345,
2,164,None,352,44.634939909,
1,2717,None,352,113.837640047,
2,68,None,352,54.8518249989,
2,477,None,352,11.0818810463,
1,407,None,352,4.11533689499,
1,162,None,352,38.5031530857,
2,276,None,352,34.5152070522,
2,265,None,352,35.7192358971,
1,280,None,352,22.8368959427,
1,279,None,352,22.992069006,
2,284,None,352,34.1641309261,
2,531,None,352,6.22098588943,
2,541,None,352,5.91867804527,
2,551,None,352,5.51663994789,
2,553,None,352,4.56229710579,
1,429,None,352,2.77855110168,
2,577,None,352,2.39499807358,
2,575,None,352,3.00979995728,
1,443,None,352,2.15047502518,
2,588,None,352,1.2547109127,
2,589,None,352,1.85568094254,
2,598,None,352,1.30887103081,
1,477,None,352,1.22943496704,
1,502,None,352,0.859602928162,
1,515,None,352,1.29201388359,
2,702,None,352,0.802769899368,
1,543,None,352,1.13474488258,
1,545,None,352,0.498886108398,
2,711,None,352,0.920655965805,
1,562,None,352,0.819155931473,
1,652,None,352,2.19582509995,
2,876,None,352,1.32768797874,
2,913,None,352,1.44253110886,
1,727,None,352,0.854701042175,
1,751,None,352,0.652968883514,
2,1026,None,352,1.47443890572,
2,1043,None,352,1.01874494553,
1,845,None,352,0.698455095291,
2,1101,None,352,0.662810087204,
1,898,None,352,0.843852996826,
2,1220,None,352,0.536832094193,
2,1297,None,352,0.711488008499,
1,1044,None,352,0.387403011322,
1,1047,None,352,0.887495994568,
1,1051,None,352,0.481601953506,
2,1317,None,352,1.31194710732,
1,1071,None,352,1.26435303688,
2,1395,None,352,1.48152303696,
2,1401,None,352,0.624217987061,
1,1136,None,352,1.25007104874,
1,1165,None,352,1.01775503159,
2,1469,None,352,0.464875936508,
2,1480,None,352,0.635036945343,
1,1196,None,352,0.576387882233,
1,1204,None,352,0.582894086838,
2,1524,None,352,0.456280946732,
2,1558,None,352,0.567209005356,
1,1274,None,352,1.23958897591,
1,1285,None,352,0.949934959412,
2,1599,None,352,1.31704711914,
2,1606,None,352,1.00731706619,
1,1297,None,352,0.6502161026,
2,1615,None,352,1.31547904015,
2,1649,None,352,1.14932107925,
2,1672,None,352,0.581294059753,
2,1696,None,352,0.791511058807,
1,1388,None,352,1.40082597733,
1,1398,None,352,0.504858970642,
1,1399,None,352,0.80858707428,
1,1406,None,352,0.800405979156,
1,1413,None,352,0.833365917206,
2,1764,None,352,1.20705294609,
1,1447,None,352,0.425930023193,
2,1827,None,352,1.21293997765,
1,1501,None,352,0.782829046249,
2,1877,None,352,0.942054986954,
2,1897,None,352,1.41370797157,
2,1917,None,352,0.522243976593,
1,1572,None,352,0.670336008072,
1,1579,None,352,0.41393995285,
1,1590,None,352,1.01285409927,
2,1980,None,352,0.753967046738,
1,1605,None,352,1.09057402611,
1,1616,None,352,0.423480987549,
2,2012,None,352,1.10618305206,
2,2034,None,352,0.658489942551,
2,2036,None,352,2.15417289734,
2,2069,None,352,0.770838975906,
2,2083,None,352,1.2503759861,
2,2111,None,352,0.420267105103,
1,1742,None,352,1.03595304489,
2,2179,None,352,0.662309885025,
1,1783,None,352,0.46680188179,
2,2222,Unknown,352,0.922066926956,
1,1814,None,352,1.02879309654,
2,2249,Unknown,352,1.28513002396,
2,2282,None,352,0.815598964691,
1,1876,None,352,1.44239401817,
1,1897,None,352,1.04419493675,
1,1915,None,352,0.635803937912,
1,1923,None,352,1.15666794777,
2,2378,None,352,0.853683948517,
2,2390,None,352,1.28423595428,
1,1961,None,352,0.896349906921,
1,1997,None,352,1.27075600624,
2,2489,Aquaman,352,1.50243091583,
1,2032,None,352,1.01444506645,
2,2499,None,352,0.519825935364,
2,2505,None,352,1.50871896744,
1,2071,None,352,0.39858007431,
2,2540,None,352,0.504964113235,
1,2077,None,352,1.50849699974,
2,2549,None,352,1.09070301056,
1,2149,Unknown,352,1.234623909,
1,2156,None,352,0.99928689003,
1,2198,None,352,0.850122928619,
1,2205,None,352,0.87917304039,
2,2727,None,352,0.276643037796,
2,2752,None,352,1.39300990105,
2,2767,None,352,1.02615094185,
