camera,frame,prediction,consumers,latency
2,1129,None,50,54.9469659328,
1,31,None,50,32.967468977,
2,3,None,50,38.2201941013,
1,6,None,50,36.2575259209,
2,12,None,50,37.4334061146,
2,14,None,50,37.4925000668,
1,2,None,50,37.7282989025,
2,21,None,50,36.7807860374,
2,58,None,50,32.9333839417,
2,105,None,50,27.9873139858,
2,59,None,50,33.217099905,
2,73,None,50,31.2582979202,
2,50,None,50,34.4108099937,
2,57,None,50,33.4468750954,
2,33,None,50,36.6060349941,
2,39,None,50,35.6426160336,
2,68,None,50,32.8201549053,
1,57,None,50,30.8565270901,
2,44,None,50,35.0322880745,
2,95,None,50,30.0671339035,
1,33,None,50,35.2776260376,
2,55,None,50,34.2894730568,
2,91,None,50,31.5009870529,
2,116,None,50,28.5556759834,
1,4,None,50,38.7736020088,
1,35,None,50,34.7839488983,
1,87,None,50,27.9992361069,
2,180,None,50,23.047013998,
1,55,None,50,33.2132320404,
1,120,None,50,24.2248039246,
1,28,None,50,36.394742012,
1,36,None,50,35.4073660374,
1,115,None,50,24.7228739262,
2,174,None,50,24.7812759876,
2,139,None,50,27.9694590569,
2,186,None,50,22.9817299843,
2,60,None,50,36.1768128872,
2,63,None,50,36.2119839191,
1,122,None,50,24.3792200089,
1,147,None,50,21.4313759804,
2,267,None,50,15.6331889629,
2,317,None,50,8.67583203316,
1,134,None,50,23.9603900909,
1,202,None,50,14.0239310265,
2,86,None,50,34.2666270733,
1,99,None,50,29.3049390316,
2,245,None,50,18.5720438957,
2,298,None,50,12.6094250679,
2,382,None,50,1.7796690464,
1,217,None,50,12.8759939671,
1,239,None,50,8.91084098816,
1,126,None,50,26.0885920525,
2,209,None,50,23.1265420914,
1,223,None,50,11.3076179028,
2,383,None,50,2.82062506676,
2,384,None,50,3.08840298653,
1,248,None,50,8.27020406723,
1,168,None,50,21.3689849377,
2,239,None,50,21.4297161102,
2,394,None,50,2.60221791267,
2,252,None,50,21.2435059547,
2,320,None,50,12.2966029644,
2,406,None,50,2.53529191017,
2,403,None,50,2.66945505142,
1,254,None,50,8.77713108063,
2,361,None,50,7.79550600052,
1,297,None,50,1.98550105095,
2,417,None,50,1.08150792122,
2,385,None,50,5.17747211456,
2,390,None,50,5.18686008453,
1,289,None,50,4.42947697639,
1,319,None,50,1.13373589516,
2,442,None,50,0.85102891922,
2,465,None,50,0.351902008057,
2,476,None,50,0.600742101669,
1,358,None,50,1.23993992805,
2,491,None,50,1.71204590797,
1,362,None,50,1.02999806404,
1,376,None,50,1.17405200005,
1,379,None,50,0.604608058929,
2,520,None,50,0.93585395813,
1,381,None,50,1.03829789162,
2,540,None,50,1.12315702438,
2,546,None,50,0.82559299469,
2,557,None,50,1.15517401695,
2,582,None,50,0.996221065521,
2,590,None,50,0.833081007004,
1,431,None,50,1.25070691109,
2,591,None,50,1.35206007957,
2,623,None,50,0.898566007614,
2,624,Unknown,50,1.30137205124,
2,663,None,50,1.25719189644,
2,678,None,50,0.995418071747,
1,496,None,50,1.21477508545,
2,700,None,50,0.33275604248,
1,516,None,50,0.998826026917,
2,711,None,50,0.561352968216,
2,732,None,50,0.989876031876,
1,535,None,50,1.17233204842,
2,734,None,50,1.81052494049,
1,541,None,50,1.42194604874,
1,542,None,50,2.03736591339,
1,559,None,50,0.909213066101,
2,785,None,50,1.04631900787,
1,582,None,50,1.26580905914,
2,808,None,50,0.727787971497,
1,599,None,50,1.35062289238,
1,603,None,50,0.468523025513,
2,853,None,50,0.754838943481,
2,854,None,50,0.92827296257,
1,626,None,50,1.14187908173,
2,859,None,50,0.900111913681,
2,872,None,50,0.842338085175,
2,868,None,50,1.1235640049,
1,639,None,50,1.72358989716,
1,641,None,50,1.38698911667,
2,885,None,50,1.8194129467,
2,889,None,50,1.43082094193,
1,659,None,50,1.08502697945,
1,661,None,50,0.409672021866,
2,905,None,50,0.838901042938,
1,668,None,50,0.612925052643,
1,680,None,50,0.35228395462,
1,683,None,50,0.949626922607,
2,945,None,50,0.942317962646,
1,697,None,50,0.966774940491,
1,701,None,50,0.555391073227,
2,972,None,50,0.885545015335,
1,711,None,50,1.04377102852,
2,975,None,50,1.49293899536,
2,980,None,50,1.14098000526,
2,987,None,50,0.734462022781,
1,724,None,50,1.13635110855,
2,992,None,50,1.74709606171,
1,728,None,50,0.908783912659,
2,998,None,50,1.58306407928,
1,733,None,50,0.682154893875,
2,1033,None,50,1.23107099533,
2,1035,None,50,0.456443071365,
2,1040,None,50,1.0198431015,
2,
