camera,frame,prediction,consumers,latency
2,103,None,352,49.7100799084,
1,71,None,352,49.1629939079,
1,165,None,352,34.5667150021,
2,312,None,352,25.6777129173,
2,412,None,352,13.9544489384,
2,90,None,352,52.7305049896,
2,362,None,352,20.8412389755,
1,301,None,352,15.0445389748,
1,363,None,352,5.60961699486,
2,421,None,352,14.8613491058,
2,364,None,352,22.083632946,
2,560,None,352,0.331507921219,
2,573,None,352,0.925612926483,
1,454,None,352,0.550957918167,
2,640,Unknown,352,1.00810289383,
2,645,Unknown,352,0.860021114349,
1,488,None,352,0.967089891434,
2,709,None,352,1.22549796104,
1,588,None,352,1.12238001823,
2,810,None,352,1.21435904503,
2,823,None,352,0.416479110718,
2,863,None,352,1.32543206215,
2,891,None,352,1.43056702614,
1,704,None,352,0.58740901947,
1,752,None,352,0.844439983368,
2,1027,None,352,1.11487197876,
2,1071,None,352,1.00174307823,
2,1073,None,352,1.67554211617,
2,1087,None,352,0.830862998962,
2,1098,None,352,1.43893790245,
1,822,None,352,1.29111099243,
2,1115,None,352,1.38970804214,
2,1126,None,352,0.399974107742,
2,1195,None,352,1.52498006821,
2,1208,None,352,1.29350209236,
2,1243,None,352,1.40175008774,
1,936,None,352,1.0621778965,
2,1267,None,352,1.15803098679,
2,1285,None,352,1.16941905022,
1,988,None,352,0.85419511795,
2,1343,None,352,0.604542016983,
1,1006,None,352,0.703131914139,
1,1037,None,352,0.389950037003,
2,1507,None,352,0.544152021408,
1,1167,None,352,0.892576932907,
2,1576,None,352,0.665889978409,
1,1189,None,352,1.26071810722,
2,1609,None,352,1.51189208031,
2,1630,None,352,0.606343984604,
2,1637,None,352,1.37341499329,
1,1233,None,352,1.21011400223,
2,1708,None,352,0.822309970856,
1,1303,None,352,0.42347407341,
1,1410,None,352,0.370443105698,
2,1880,None,352,1.07104492188,
1,1421,None,352,1.17232608795,
1,1433,None,352,0.793982982635,
2,1953,None,352,1.1296339035,
1,1493,None,352,0.93706703186,
1,1600,None,352,0.768598079681,
2,2138,None,352,0.914383888245,
1,1610,None,352,0.473608016968,
2,2145,None,352,0.921340942383,
1,1674,None,352,0.943816900253,
2,2340,None,352,1.14829897881,
2,2408,None,352,0.861982107162,
2,2441,Unknown,352,1.12749099731,
1,1909,None,352,0.74946308136,
1,1953,None,352,0.317672967911,
1,1984,None,352,1.20641994476,
2,2651,None,352,0.591008901596,
2,2661,None,352,0.702378988266,
2,2714,None,352,0.369241952896,
1,2054,None,352,0.956228971481,
2,2835,None,352,1.39107108116,
1,2166,None,352,1.09725308418,
1,2187,None,352,1.08549690247,
1,2189,None,352,1.6783349514,
2,2911,None,352,0.776828050613,
1,2207,None,352,1.36853694916,
1,2213,None,352,0.995611906052,
2,2995,None,352,1.23821997643,
1,2274,None,352,0.782644033432,
2,3032,None,352,1.23561692238,
2,3049,None,352,1.24678111076,
1,2309,None,352,0.840219020844,
2,3093,None,352,1.65106701851,
2,3260,None,352,1.20669102669,
1,2462,None,352,1.09646105766,
2,3318,None,352,0.745491981506,
1,2519,None,352,1.33966207504,
2,3347,None,352,1.09828400612,
2,3368,None,352,0.703581094742,
2,3446,None,352,0.409678936005,
2,3527,None,352,1.03227710724,
2,3540,None,352,1.37183189392,
1,2695,None,352,0.670476913452,
2,3600,None,352,1.17002797127,
2,3611,None,352,0.336795091629,
1,2756,None,352,0.881443977356,
2,3675,None,352,0.577867984772,
1,2839,None,352,1.06702208519,
2,3776,None,352,0.691483974457,
2,3821,None,352,0.817961931229,
1,2920,None,352,1.43263196945,
2,3974,None,352,0.456298112869,
1,3005,None,352,0.892457962036,
2,3994,None,352,0.99676990509,
1,3025,None,352,1.08709907532,
1,3106,None,352,1.11700606346,
2,4110,None,352,1.68830490112,
1,3137,None,352,0.758927106857,
2,4185,Aquaman,352,0.921123027802,
2,4261,Unknown,352,0.686425924301,
2,4266,Aquaman,352,1.20733308792,
2,4273,Unknown,352,0.962227106094,
1,3254,None,352,0.9221971035,
1,3257,None,352,0.521358966827,
2,4303,Unknown,352,1.63647294044,
2,4416,None,352,0.674138069153,
1,3344,None,352,0.873758077621,
1,3374,Unknown,352,1.37752890587,
2,4457,None,352,2.11544799805,
2,4472,None,352,0.891168117523,
2,4558,Unknown,352,1.36380195618,
2,4585,None,352,1.0401289463,
1,3488,None,352,1.14302897453,
2,4626,None,352,0.81471991539,
2,4646,None,352,1.02238297462,
2,4708,N
