camera,frame,prediction,consumers,latency
2,248,None,352,33.7610421181,
2,336,None,352,24.835985899,
2,3565,None,352,115.162060022,
2,3565,None,352,115.211127043,
2,3538,None,352,118.464447975,
1,2692,None,352,115.481612921,
2,281,None,352,31.8736810684,
2,401,None,352,19.4384810925,
1,106,None,352,44.7694671154,
2,60,None,352,53.9660599232,
1,99,None,352,46.0283820629,
1,303,None,352,17.3083360195,
2,226,None,352,38.421888113,
2,430,None,352,16.4646298885,
2,345,None,352,27.6274158955,
2,393,None,352,22.1409869194,
1,388,None,352,7.38723707199,
2,529,None,352,6.44611692429,
2,425,None,352,17.6759569645,
2,157,None,352,46.8478679657,
1,73,None,352,51.0003380775,
2,416,None,352,20.0544550419,
1,321,None,352,17.9108951092,
1,400,None,352,7.47790908813,
2,543,None,352,6.73648905754,
1,476,None,352,1.01651191711,
1,486,None,352,1.646930933,
2,648,Unknown,352,0.779597997665,
2,684,None,352,0.884743928909,
2,689,None,352,1.55816197395,
1,550,None,352,1.22912502289,
2,741,None,352,0.393500089645,
1,574,None,352,0.607196092606,
1,576,None,352,1.20642089844,
1,582,None,352,0.816795110703,
1,603,None,352,0.45529294014,
2,796,None,352,1.07441496849,
2,820,None,352,0.67658495903,
2,822,None,352,1.33646702766,
2,866,None,352,1.03563308716,
1,698,None,352,1.16419911385,
2,958,None,352,0.834824085236,
1,767,None,352,0.939609050751,
1,802,None,352,0.404433965683,
2,1019,None,352,1.0853729248,
2,1036,None,352,1.20748901367,
2,1039,None,352,0.824290990829,
1,917,None,352,0.990736961365,
1,950,None,352,0.530980110168,
2,1212,None,352,0.571934938431,
1,978,None,352,0.677120923996,
1,1003,None,352,0.592755079269,
2,1264,None,352,0.837251901627,
2,1289,None,352,0.94300699234,
1,1032,None,352,1.62698507309,
2,1306,None,352,0.72089099884,
2,1312,None,352,0.335227012634,
2,1325,None,352,0.948637008667,
1,1066,None,352,0.561213970184,
1,1101,None,352,1.20224690437,
2,1377,None,352,0.8500020504,
2,1380,None,352,1.4555709362,
1,1143,None,352,1.16974806786,
1,1152,None,352,0.386076927185,
1,1168,None,352,0.497862100601,
2,1463,None,352,0.695152044296,
1,1191,None,352,0.817974090576,
2,1482,None,352,1.56113195419,
2,1520,None,352,1.20409607887,
2,1555,None,352,1.32713794708,
1,1322,None,352,1.48867607117,
2,1643,None,352,2.07888007164,
1,1335,None,352,0.909996986389,
2,1689,None,352,0.599543094635,
2,1694,None,352,1.19681406021,
2,1695,None,352,1.8881020546,
2,1699,None,352,1.49586200714,
1,1378,None,352,0.817114114761,
1,1397,None,352,0.343949079514,
2,1745,None,352,0.959229946136,
2,1784,None,352,0.59855389595,
1,1470,None,352,0.716625928879,
2,1878,None,352,1.37111401558,
2,1885,None,352,1.04355788231,
2,1889,None,352,0.701880931854,
2,1900,None,352,0.806317090988,
1,1546,None,352,1.40978002548,
1,1563,None,352,0.519381999969,
1,1602,None,352,0.553013086319,
1,1607,None,352,1.64411211014,
2,2007,None,352,0.556524038315,
2,2041,None,352,0.674148082733,
1,1658,None,352,0.296447992325,
2,2053,None,352,0.889800071716,
1,1690,None,352,0.67939209938,
2,2089,None,352,1.32936000824,
1,1703,None,352,0.571865081787,
1,1705,None,352,1.18015289307,
1,1717,None,352,0.781018018723,
1,1733,None,352,0.611207962036,
1,1737,None,352,1.20746397972,
2,2180,None,352,0.750349998474,
2,2207,Unknown,352,1.16497397423,
1,1813,None,352,0.497097015381,
1,1821,None,352,0.597368001938,
1,1825,None,352,1.20596408844,
1,1826,None,352,1.81569194794,
2,2304,Unknown,352,0.680649995804,
1,1882,None,352,1.2778840065,
2,2334,None,352,0.690268993378,
2,2341,None,352,0.802613019943,
2,2355,None,352,1.4078669548,
1,1925,None,352,1.19200897217,
2,2400,None,352,1.30719208717,
1,2001,None,352,0.934113025665,
2,2492,Unknown,352,1.11566400528,
2,2496,Unknown,352,1.77505111694,
1,2043,None,352,0.430310964584,
1,2051,None,352,0.579371929169,
2,2521,None,352,1.12052202225,
2,2574,None,352,1.25168895721,
2,2621,None,352,0.451906919479,
2,2645,None,352,1.20507693291,
2,2691,None,352,1.13417601585,
1,2197,None,352,0.704763889313,
