camera,frame,prediction,consumers,latency
2,3633,None,352,108.768021107,
1,258,None,352,21.8875830173,
2,3539,None,352,118.387239933,
2,3539,None,352,118.399830103,
2,2,None,352,58.7564389706,
1,48,None,352,51.8035740852,
2,146,None,352,45.0978579521,
2,186,None,352,41.1684889793,
1,60,None,352,50.4699759483,
1,88,None,352,46.6822459698,
1,2691,None,352,116.966942072,
1,2691,None,352,117.080856085,
2,27,None,352,58.296104908,
2,379,None,352,23.3359498978,
1,2718,None,352,113.628842115,
2,185,None,352,42.6624178886,
2,376,None,352,24.9109590054,
1,266,None,352,23.9505178928,
2,148,None,352,47.2173700333,
2,423,None,352,17.2324810028,
1,90,None,352,48.5521171093,
2,348,None,352,27.6122529507,
2,475,None,352,11.8694989681,
1,136,None,352,42.9732160568,
1,180,None,352,37.0293729305,
1,352,None,352,13.9180710316,
1,302,None,352,21.2538249493,
1,395,None,352,8.29844808578,
2,444,None,352,17.5539140701,
1,337,None,352,16.603372097,
2,565,None,352,3.82352995872,
1,439,None,352,1.92473196983,
2,655,None,352,1.27405810356,
1,511,None,352,0.880490064621,
1,529,None,352,1.57384490967,
2,732,None,352,0.708741903305,
1,589,None,352,0.542828083038,
1,596,None,352,0.719484090805,
2,799,None,352,1.1954600811,
1,622,None,352,1.84655594826,
1,625,None,352,1.4586160183,
2,809,None,352,1.94418907166,
2,824,None,352,0.934312105179,
2,841,None,352,0.884124040604,
2,859,None,352,1.025785923,
2,865,None,352,0.698324918747,
2,869,None,352,1.30587291718,
1,701,None,352,1.40982604027,
1,732,None,352,0.537147045135,
1,733,None,352,0.709929943085,
2,955,None,352,1.05371999741,
2,975,None,352,1.67487597466,
2,986,None,352,0.777582883835,
2,1000,None,352,1.06323194504,
1,791,None,352,1.16722488403,
2,1022,None,352,0.774295091629,
2,1063,None,352,0.406569004059,
2,1107,None,352,0.362309932709,
1,932,None,352,0.994833946228,
2,1213,None,352,1.1434969902,
1,973,None,352,0.747549057007,
2,1229,None,352,0.674925088882,
2,1237,None,352,0.765933990479,
2,1239,None,352,0.964771032333,
2,1248,None,352,1.08539009094,
2,1252,None,352,0.741410017014,
1,1012,None,352,0.981549978256,
1,1028,None,352,1.10591888428,
1,1030,None,352,0.780092954636,
2,1296,None,352,0.489768028259,
1,1072,None,352,1.16331100464,
1,1081,None,352,0.767407894135,
2,1381,None,352,0.383147954941,
1,1110,None,352,0.986637115479,
2,1387,None,352,1.66506195068,
2,1391,None,352,1.35121393204,
2,1411,None,352,0.963634967804,
1,1150,None,352,1.10160708427,
1,1159,None,352,1.24153995514,
2,1493,None,352,1.37531089783,
1,1248,None,352,1.01439404488,
2,1591,None,352,1.24733901024,
2,1635,None,352,0.381941080093,
2,1647,None,352,0.990935087204,
1,1330,None,352,1.15678405762,
2,1756,None,352,1.25693011284,
1,1428,None,352,0.87001490593,
2,1773,None,352,1.48371195793,
2,1795,None,352,0.661072969437,
2,1819,None,352,0.33119893074,
1,1480,None,352,0.935085058212,
2,1848,None,352,1.0551071167,
2,1855,None,352,0.641015052795,
1,1503,None,352,1.24455308914,
1,1524,None,352,0.883651971817,
1,1548,None,352,0.493928909302,
1,1557,None,352,0.59369802475,
1,1582,None,352,0.819756031036,
1,1584,None,352,1.13431811333,
2,1970,None,352,0.734023094177,
2,1994,None,352,1.19303393364,
1,1625,None,352,0.799506902695,
2,2022,None,352,0.306678056717,
2,2042,None,352,0.646678924561,
1,1672,None,352,1.2616519928,
2,2074,None,352,1.20845007896,
1,1702,None,352,0.425309896469,
1,1706,None,352,1.02575588226,
1,1726,None,352,0.616079092026,
2,2161,Unknown,352,1.43109202385,
2,2214,None,352,0.69219994545,
1,1806,None,352,0.792293071747,
1,1815,None,352,0.887017011642,
1,1824,None,352,1.00725007057,
1,1829,None,352,0.662909984589,
1,1834,None,352,0.752456903458,
2,2306,Unknown,352,0.879043102264,
1,1884,None,352,0.40536904335,
1,1910,None,352,0.914172887802,
2,2380,None,352,1.02529501915,
1,1969,None,352,1.08889102936,
1,2021,None,352,0.731252908707,
2,2500,None,352,0.513211965561,
1,2065,None,352,0.619174957275,
2,2561,None,352,1.23229002953,
1,2128,None,352,1.16695094109,
2,2643,None,352,1.28656792641,
1,2167,None,352,0.461246967316,
2,2669,None,352,1.05827903748,
2,2695,None,352,0.733788013458,
2,2737,None,352,0.912802934647,
2,2765,None,352,1.02610993385,
1,2277,None,352,1.04438900948,
1,2288,None,352,0.650147914886,
1,2308,None,352,0.772058010101,
2,2849,None,352,1.39000296593,
1,2350,None,352,1.00413608551,
1,2360,None,352,0.267147064209,
1,2399,None,352,0.9730219841,
2,2954,None,352,1.25288200378,
1,2478,None,352,0.906404972076,
1,2492,None,352,0.52435708046,
1,2496,None,352,1.00233793259,
1,2498,None,352,0.280061006546,
2,3098,None,352,0.29851102829,
1,2535,None,352,0.400952100754,
1,2546,None,352,0.822360038757,
2,3174,None,352,0.876429080963,
2,3217,None,352,0.629909992218,
2,3232,None,352,1.26155805588,
1,2650,None,352,0.870877027512,
2,3269,None,352,0.465625047684,
2,3286,None,352,0.573967933655,
1,2691,None,352,1.13886404037,
1,2718,None,352,1.2577381134,
1,2767,None,352,0.391242027283,
2,3400,Unknown,352,0.72386097908,
2,3405,Unknown,352,1.48542809486,
1,2789,None,352,0.641093969345,
1,2867,None,352,0.325706005096,
2,3514,None,352,0.744421005249,
2,3522,None,352,0.775948047638,
2,3539,None,352,0.937504053116,
1,2922,None,352,1.06752991676,
2,3633,None,352,0.690722942352,
2,3661,None,352,0.809992074966,
1,3000,None,352,0.935616016388,
1,3009,None,352,0.530047893524,
2,3685,None,352,0.706788063049,
2,3695,None,352,0.812963962555,
2,3696,None,352,1.40626502037,
