camera,frame,prediction,consumers,latency
1,2715,None,352,111.790975094,
2,498,None,352,5.92058610916,
1,98,None,352,44.1826028824,
1,190,None,352,31.219547987,
1,2695,None,352,114.473306894,
1,165,None,352,35.5173211098,
2,3550,None,352,117.852370024,
2,3550,None,352,117.91928792,
2,255,None,352,34.1431870461,
1,376,None,352,6.18869304657,
2,3530,None,352,120.357528925,
2,114,None,352,48.4208290577,
2,277,None,352,32.6796140671,
1,273,None,352,21.741631031,
2,124,None,352,48.0485010147,
2,180,None,352,43.1181650162,
2,90,None,352,51.3795320988,
2,362,None,352,25.4467530251,
2,499,None,352,8.66539788246,
1,93,None,352,48.3397750854,
2,358,None,352,26.3987119198,
1,375,None,352,8.64662098885,
1,199,None,352,33.753921032,
2,312,None,352,31.8583879471,
2,421,None,352,18.8954260349,
2,364,None,352,27.0585119724,
1,301,None,352,20.9204759598,
1,363,None,352,11.9423959255,
1,163,None,352,40.243817091,
1,174,None,352,39.2570829391,
2,487,None,352,12.4819879532,
1,2676,None,352,122.672976971,
1,2676,None,352,122.738307953,
2,3540,None,352,123.974426031,
2,3540,None,352,123.985439062,
1,2693,None,352,120.158030987,
2,3593,None,352,118.169943094,
2,3611,None,352,117.361210108,
2,227,None,352,42.4703938961,
2,417,None,352,21.5151131153,
2,3569,None,352,121.690028906,
2,3569,None,352,121.736835003,
2,199,None,352,45.9220089912,
2,224,None,352,42.9564840794,
2,3600,None,352,119.158895969,
2,412,None,352,23.1953248978,
1,2724,None,352,117.346683025,
1,2737,None,352,116.360102892,
1,357,None,352,15.5550229549,
2,504,None,352,12.5651431084,
1,36,None,352,59.7764420509,
1,115,None,352,49.7868070602,
2,560,None,352,6.01256895065,
2,573,None,352,4.02481603622,
1,330,None,352,20.2504150867,
1,364,None,352,15.2889199257,
1,176,None,352,41.4961640835,
1,226,None,352,36.0120370388,
1,204,None,352,39.1950089931,
2,526,None,352,12.2120029926,
2,579,None,352,5.40080499649,
1,459,None,352,1.51634192467,
1,454,None,352,3.12781691551,
1,488,None,352,0.927606105804,
2,645,Unknown,352,1.85619592667,
1,585,None,352,1.14926099777,
1,588,None,352,0.63930106163,
1,590,None,352,1.25281906128,
2,776,None,352,0.44598698616,
2,810,None,352,0.338557004929,
1,645,None,352,1.58031392097,
1,649,None,352,0.783504962921,
2,832,None,352,1.42527389526,
1,667,None,352,1.26096701622,
1,666,None,352,1.5368180275,
2,856,None,352,1.2129650116,
2,863,None,352,0.854091882706,
1,670,None,352,2.18288111687,
2,880,None,352,0.496455907822,
2,891,None,352,0.966938018799,
1,704,None,352,0.642400026321,
1,715,None,352,1.11122894287,
2,930,None,352,1.27184700966,
2,940,None,352,0.392076969147,
1,752,None,352,0.470487117767,
1,772,None,352,0.309992074966,
2,998,None,352,0.927737951279,
2,1021,None,352,1.09074807167,
1,822,None,352,1.15594100952,
2,1071,None,352,0.304440021515,
2,1073,None,352,0.905466079712,
2,1087,None,352,1.00600409508,
2,1097,None,352,1.21301794052,
2,1098,None,352,0.612555980682,
2,1115,None,352,0.712981939316,
2,1126,None,352,0.688465118408,
2,1195,None,352,0.644094944,
2,1199,None,352,1.47935509682,
2,1221,None,352,0.655205011368,
2,1244,None,352,0.619136095047,
1,1006,None,352,1.13810610771,
2,1263,None,352,0.73074388504,
2,1267,None,352,1.30643296242,
2,1276,None,352,1.33329796791,
1,1037,None,352,0.425616979599,
2,1343,None,352,0.87326002121,
2,1357,None,352,0.580374956131,
2,1375,None,352,0.722987890244,
1,1129,None,352,1.40363311768,
1,1134,None,352,1.00534701347,
1,1167,None,352,0.379400968552,
1,1172,None,352,1.13218998909,
1,1214,None,352,0.89789891243,
1,1233,None,352,0.740524053574,
1,1273,None,352,1.52995991707,
1,1281,None,352,1.72317194939,
2,1609,None,352,0.48738694191,
1,1303,None,352,0.601339101791,
2,1630,None,352,1.25899505615,
2,1708,None,352,1.00280308723,
2,1712,None,352,1.21688103676,
2,1733,None,352,0.716048002243,
1,1401,None,352,0.989972114563,
2,1735,None,352,1.59618091583,
1,1410,None,352,1.13102006912,
1,1421,None,352,0.775876045227,
1,1433,None,352,0.383605003357,
2,1825,None,352,1.2230219841,
1,1487,None,352,0.826803922653,
1,1488,None,352,1.27416396141,
1,1493,None,352,1.044891119,
2,1871,None,352,1.613270998,
2,1880,None,352,0.661238908768,
1,1552,None,352,0.80376291275,
1,1600,None,352,0.258781909943,
2,2044,None,352,0.930915117264,
1,1674,None,352,0.552954912186,
1,1701,None,352,0.566036939621,
2,2138,None,352,0.686743974686,
2,2145,None,352,0.340310096741,
1,1741,None,352,0.700423955917,
1,1768,None,352,0.364561080933,
1,1767,None,352,1.48310804367,
2,2184,None,352,1.59225606918,
2,2216,None,352,1.37991690636,
1,1804,None,352,1.05366611481,
1,1840,None,352,1.29324507713,
2,2263,Unknown,352,0.910763025284,
1,1854,None,352,0.510241031647,
1,1909,None,352,1.03631305695,
1,1953,None,352,0.759995937347,
1,1968,None,352,0.936870098114,
1,1984,None,352,1.5459830761,
2,2441,Unknown,352,1.1477599144,
2,2446,Unknown,352,1.97098207474,
2,2475,Unknown,352,0.69163608551,
1,2018,None,352,1.12720704079,
1,2054,None,352,1.34871196747,
2,2550,None,352,0.895278930664,
2,2559,None,352,1.26435399055,
1,2139,None,352,0.610039949417,
1,2179,None,352,1.23524093628,
2,2675,None,352,0.425101041794,
1,2188,None,352,0.348738908768,
1,2187,None,352,1.6605360508,
1,2189,None,352,1.2515900135,
1,2207,None,352,1.206346035,
2,2709,None,352,1.87011289597,
2,2714,None,352,1.5655798912,
1,2213,None,352,2.09074902534,
2,2741,None,352,1.08774900436,
2,2755,None,352,0.619250059128,
1,2250,None,352,1.20854496956,
2,2789,None,352,0.720725059509,
1,2274,None,352,0.933078050613,
1,2292,None,352,1.50924491882,
1,2309,None,352,0.484260082245,
1,2314,None,352,1.25660204887,
1,2315,None,352,0.374548912048,
2,2846,None,352,1.01295900345,
1,2335,None,352,1.04475092888,
2,2873,None,352,0.810092926025,
2,2911,None,352,0.430779933929,
2,3014,None,352,0.974081993103,
1,2465,None,352,0.791253089905,
2,3032,None,352,0.931797027588,
2,3049,None,352,0.814853906631,
2,3059,None,352,0.911937952042,
1,2519,None,352,1.58125090599,
2,3093,None,352,1.1905798912,
2,3129,Unknown,352,1.05701208115,
2,3157,None,352,1.16865611076,
2,3161,None,352,0.742257118225,
1,2582,None,352,1.03331589699,
2,3241,None,352,0.273803949356,
2,3260,None,352,0.377161026001,
2,3271,None,352,1.17380690575,
2,3282,None,352,1.28198599815,
1,2676,None,352,1.94642806053,
1,2693,None,352,0.507862091064,
2,3318,None,352,1.07048296928,
1,2724,None,352,1.12988090515,
2,3347,None,352,0.969582080841,
1,2737,None,352,0.764714956284,
