camera,frame,prediction,consumers,latency
1,28,None,352,52.7534120083,
1,68,None,352,47.8594200611,
2,3603,None,352,111.153126955,
2,209,None,352,38.2012000084,
2,3585,None,352,113.481517076,
2,314,None,352,28.6170310974,
1,11,None,352,56.8725559711,
1,110,None,352,43.9168980122,
2,40,None,352,55.1916780472,
1,67,None,352,49.2367939949,
1,46,None,352,52.4490768909,
2,158,None,352,44.546612978,
2,447,None,352,13.8854060173,
2,153,None,352,45.0501999855,
1,223,None,352,29.1183300018,
2,152,None,352,45.3518071175,
2,168,None,352,44.4078109264,
2,213,None,352,39.6096539497,
2,252,None,352,36.6417729855,
2,357,None,352,25.8592870235,
1,304,None,352,17.8727459908,
1,179,None,352,36.12707901,
2,557,None,352,2.27589297295,
2,285,None,352,33.4472229481,
2,549,None,352,3.50992298126,
2,528,None,352,7.90470600128,
1,430,None,352,2.57874488831,
1,457,None,352,1.16068005562,
2,602,None,352,1.8614718914,
2,609,None,352,1.54008793831,
2,690,None,352,0.710942983627,
1,549,None,352,1.3563990593,
2,733,None,352,0.454184055328,
2,749,None,352,1.57148599625,
1,592,None,352,1.18593597412,
1,606,None,352,1.33598995209,
2,800,None,352,1.43882489204,
1,630,None,352,1.2253909111,
1,641,None,352,0.654814004898,
1,691,None,352,1.29590606689,
2,895,None,352,1.39395594597,
1,723,None,352,1.55191111565,
1,760,None,352,0.72860789299,
2,988,None,352,0.747459888458,
2,994,None,352,0.424204111099,
2,1018,None,352,0.310204029083,
1,805,None,352,0.764095067978,
2,1038,None,352,0.44563293457,
2,1046,None,352,0.551764011383,
2,1062,None,352,0.658628940582,
1,846,None,352,0.748138904572,
2,1090,None,352,0.347337007523,
2,1299,None,352,1.08958601952,
2,1321,None,352,0.721055030823,
1,1096,None,352,0.851445913315,
2,1389,None,352,1.23393201828,
1,1115,None,352,1.4065990448,
1,1132,None,352,0.67089009285,
2,1439,None,352,0.809586048126,
2,1486,None,352,1.25924992561,
2,1490,None,352,0.866844892502,
1,1210,None,352,0.409872055054,
2,1544,None,352,0.690160989761,
1,1312,None,352,0.738876104355,
1,1331,None,352,0.349889993668,
2,1653,None,352,1.00366210938,
2,1743,None,352,0.726713895798,
