camera,frame,prediction,consumers,latency
1,2687,None,352,114.762451887,
1,2687,None,352,114.876226902,
1,250,None,352,23.1062619686,
1,49,None,352,50.3079628944,
2,143,None,352,44.355645895,
2,355,None,352,24.8125109673,
2,396,None,352,19.868240118,
1,8,None,352,57.110943079,
1,83,None,352,47.160171032,
1,32,None,352,54.397744894,
2,201,None,352,39.4521570206,
2,3542,None,352,119.741930008,
2,3542,None,352,119.819092035,
1,1,None,352,59.1205201149,
1,53,None,352,52.1402590275,
2,3591,None,352,114.433357954,
1,220,None,352,29.4763019085,
1,293,None,352,19.6691300869,
2,3637,None,352,110.843791008,
1,385,None,352,6.890157938,
2,325,None,352,29.1294760704,
2,367,None,352,25.177822113,
1,264,None,352,24.4789669514,
2,329,None,352,29.6776320934,
2,337,None,352,28.7394649982,
1,173,None,352,38.0134971142,
2,262,None,352,37.0472650528,
1,372,None,352,10.2800381184,
2,522,None,352,7.89772200584,
1,209,None,352,34.0481879711,
1,329,None,352,17.1051690578,
1,359,None,352,13.3879520893,
2,582,None,352,1.07437705994,
2,570,None,352,3.67084503174,
2,610,None,352,1.35576510429,
1,492,None,352,1.05413007736,
1,500,None,352,1.15199398994,
2,656,None,352,0.415163040161,
2,675,None,352,0.807471036911,
2,688,None,352,1.41324090958,
2,746,None,352,0.919493913651,
2,778,None,352,1.02291798592,
1,611,None,352,0.626843929291,
1,617,None,352,0.720709085464,
2,797,None,352,1.9943010807,
2,801,None,352,1.67793297768,
2,808,None,352,2.35776901245,
1,650,None,352,0.96623301506,
2,834,None,352,1.25249505043,
2,899,None,352,0.707910060883,
1,758,None,352,0.3974609375,
2,968,None,352,0.67146396637,
2,977,None,352,0.487512111664,
2,990,None,352,0.997272968292,
1,787,None,352,0.275554895401,
2,1028,None,352,0.61775302887,
1,823,None,352,0.287101984024,
2,1096,None,352,1.14406490326,
2,1104,None,352,1.00959992409,
1,884,None,352,0.633847951889,
1,892,None,352,0.739983081818,
2,1178,None,352,0.970417022705,
2,1186,None,352,0.524210929871,
1,958,None,352,0.87429690361,
1,962,None,352,1.26343202591,
2,1207,None,352,1.8694961071,
2,1216,None,352,1.4899430275,
2,1205,None,352,3.09535002708,
1,1050,None,352,1.30180692673,
2,1319,None,352,1.5617249012,
2,1376,None,352,1.09980106354,
2,1386,None,352,1.21037793159,
2,1397,None,352,1.08980989456,
2,1400,None,352,0.813769102097,
2,1419,None,352,0.810893058777,
2,1434,None,352,1.4139649868,
2,1456,None,352,1.05444192886,
1,1175,None,352,0.391169071198,
1,1197,None,352,0.634908914566,
1,1244,None,352,1.35624790192,
1,1247,None,352,0.60355591774,
2,1690,None,352,0.743587970734,
1,1415,None,352,1.2461810112,
1,1460,None,352,1.37072992325,
1,1472,None,352,0.971596002579,
2,1873,None,352,0.601891994476,
1,1538,None,352,0.811856985092,
2,1905,None,352,1.14637994766,
1,1575,None,352,0.897531032562,
2,1950,None,352,1.26557302475,
1,1593,None,352,0.370683908463,
1,1595,None,352,0.683820962906,
2,1969,None,352,1.30015611649,
2,1997,None,352,0.67276096344,
1,1628,None,352,1.27856111526,
1,1631,None,352,0.881010055542,
1,1639,None,352,0.895076990128,
1,1645,None,352,0.544815063477,
1,1649,None,352,1.04920291901,
1,1652,None,352,0.48393201828,
2,2050,None,352,0.563801050186,
2,2099,None,352,1.18933010101,
2,2124,None,352,0.970062971115,
2,2125,None,352,1.57165694237,
2,2133,None,352,1.00108194351,
1,1749,None,352,0.749206066132,
1,1770,None,352,1.29906511307,
2,2212,None,352,0.829372882843,
2,2228,Unknown,352,0.612545013428,
1,1911,None,352,1.03939199448,
2,2395,None,352,0.824781894684,
1,1972,None,352,0.67484998703,
2,2480,Unknown,352,1.56909489632,
2,2487,Unknown,352,1.36324810982,
2,2536,None,352,1.03388094902,
1,2081,None,352,0.769758939743,
1,2142,None,352,1.44162201881,
2,2634,None,352,1.05255699158,
2,2638,None,352,0.643107891083,
2,2642,None,352,1.24053502083,
1,2173,None,352,1.45361709595,
2,2689,None,352,1.06783103943,
1,2210,None,352,0.681452035904,
2,2725,None,352,1.29678606987,
1,2226,None,352,1.18307590485,
2,2735,None,352,1.87153196335,
1,2264,None,352,1.17492103577,
2,2797,None,352,0.796066999435,
2,2855,None,352,0.963490009308,
1,2329,None,352,1.42999410629,
2,2863,None,352,0.788808107376,
2,2876,None,352,1.33679103851,
1,2382,None,352,0.313533067703,
2,2930,None,352,0.757941961288,
2,2945,None,352,1.42392110825,
2,2953,None,352,1.16731309891,
1,2420,None,352,0.602031946182,
2,2970,Unknown,352,1.27214694023,
2,2988,None,352,0.899502038956,
2,2994,None,352,0.609607934952,
1,2454,None,352,0.909292936325,
2,3016,None,352,1.50942993164,
2,3031,None,352,0.793276071548,
1,2500,None,352,0.633368968964,
1,2506,None,352,0.483825922012,
2,3088,None,352,1.25284099579,
2,3123,None,352,1.04868197441,
2,3130,Unknown,352,1.16049599648,
2,3192,None,352,0.860340118408,
1,2621,None,352,1.12716889381,
2,3247,None,352,1.01254892349,
2,3249,None,352,1.27446889877,
2,3265,None,352,1.25363993645,
2,3267,None,352,1.49155497551,
2,3274,None,352,1.40135788918,
1,2670,None,352,0.709311008453,
2,3294,None,352,0.333067893982,
1,2687,None,352,0.935287952423,
1,2773,None,352,0.284538984299,
2,3402,Unknown,352,1.15020704269,
