camera,frame,prediction,consumers,latency
2,14,None,352,58.721159935,
1,87,None,352,46.7860920429,
1,61,None,352,51.2800080776,
1,81,None,352,48.3612260818,
2,17,None,352,58.7132790089,
2,87,None,352,53.3438310623,
2,159,None,352,45.6594309807,
2,470,None,352,7.76081395149,
1,291,None,352,16.071557045,
2,237,None,352,37.1873810291,
2,266,None,352,33.4818880558,
1,82,None,352,50.7073049545,
1,139,None,352,41.7526190281,
2,311,None,352,29.0747449398,
2,382,None,352,20.5679059029,
1,334,None,352,10.7457029819,
2,530,None,352,1.92502999306,
2,548,None,352,1.03071594238,
1,406,None,352,0.774954080582,
2,633,Unknown,352,1.21439409256,
1,464,None,352,1.30964398384,
1,503,None,352,1.01624703407,
2,758,None,352,0.632160902023,
2,784,None,352,1.31283688545,
1,579,None,352,0.793642044067,
2,811,None,352,1.31135797501,
1,616,None,352,0.410778999329,
1,682,None,352,1.38311600685,
1,735,None,352,0.337085008621,
2,1024,None,352,0.397506952286,
1,762,None,352,1.48796892166,
1,764,None,352,1.08089995384,
1,801,None,352,1.20188999176,
2,1085,None,352,0.79351401329,
1,824,None,352,0.891160964966,
1,877,None,352,1.04222893715,
2,1204,None,352,0.646903991699,
2,1271,None,352,0.794333934784,
1,975,None,352,1.09136891365,
1,1029,None,352,1.2340130806,
2,1413,None,352,0.922831058502,
2,1415,None,352,1.35208010674,
2,1428,None,352,0.828962087631,
1,1065,None,352,1.44101810455,
2,1437,None,352,1.03485393524,
1,1075,None,352,1.6921069622,
2,1492,None,352,1.05374097824,
1,1151,None,352,0.424256086349,
1,1206,None,352,0.786334991455,
2,1616,None,352,1.3767619133,
2,1732,None,352,1.21446490288,
2,1751,None,352,0.352776050568,
2,1760,None,352,0.418346881866,
2,1783,None,352,1.51242494583,
2,1791,None,352,1.08379793167,
1,1341,None,352,1.61199688911,
1,1348,None,352,1.28959798813,
2,1811,None,352,0.690076112747,
2,1820,None,352,0.90368103981,
2,1895,None,352,1.02651309967,
2,1963,None,352,0.856127977371,
2,1968,None,352,0.716506004333,
1,1504,None,352,0.823514938354,
1,1525,None,352,0.975886106491,
1,1536,None,352,1.2328619957,
1,1580,None,352,0.855884075165,
2,2186,None,352,0.476557970047,
1,1656,None,352,1.1311841011,
1,1694,None,352,0.735079050064,
1,1713,None,352,0.832628965378,
2,2272,Unknown,352,1.27407693863,
2,2307,Unknown,352,1.17043805122,
1,1777,None,352,0.718417882919,
2,2356,None,352,1.10562705994,
2,2359,None,352,1.7156419754,
2,2411,None,352,1.333589077,
1,1871,None,352,0.960515022278,
2,2527,None,352,1.1665968895,
2,2558,None,352,0.767426967621,
1,1939,None,352,1.39736700058,
2,2565,None,352,0.994020938873,
1,1956,None,352,1.11947703362,
2,2592,None,352,0.697906017303,
1,1966,None,352,0.296304941177,
1,1981,None,352,0.725960016251,
2,2622,None,352,1.01679396629,
2,2690,None,352,1.04180908203,
2,2780,None,352,0.807295084,
2,2784,None,352,1.46534109116,
1,2161,None,352,1.21368789673,
1,2239,None,352,1.22545409203,
2,3057,None,352,1.35352802277,
1,2328,None,352,0.498517990112,
2,3100,None,352,1.09268093109,
2,3134,Unknown,352,1.18816995621,
2,3136,Unknown,352,1.47768306732,
2,3139,Unknown,352,1.40314888954,
2,3213,None,352,1.02444410324,
1,2435,None,352,0.62940788269,
1,2438,None,352,1.22341299057,
2,3263,None,352,0.827708959579,
1,2528,None,352,0.468967914581,
2,3349,None,352,0.657866954803,
1,2587,None,352,0.419258117676,
2,3457,None,352,1.09597802162,
2,3464,None,352,0.686203956604,
2,3465,None,352,1.2811460495,
2,3558,None,352,1.44239091873,
2,3575,None,352,1.529515028,
2,3674,None,352,0.427462100983,
1,2777,None,352,0.581813097,
2,3729,Unknown,352,0.686850070953,
2,3891,None,352,0.756565093994,
2,3903,None,352,1.35724401474,
2,3932,None,352,0.555775880814,
1,3001,None,352,0.346587896347,
2,4007,None,352,1.45103502274,
1,3069,None,352,1.21023702621,
1,3079,None,352,1.26629900932,
1,3131,None,352,0.841794013977,
1,3172,None,352,0.951790094376,
1,3186,None,352,0.90397810936,
2,4293,Unknown,352,1.21759200096,
1,3267,None,352,0.891223907471,
2,4324,Unknown,352,1.17481994629,
1,3293,None,352,0.776846885681,
2,4362,Unknown,352,1.48180603981,
2,4415,None,352,1.5886900425,
2,4526,Unknown,352,1.23440289497,
2,4557,Unknown,352,0.986772060394,
2,
