camera,frame,prediction,consumers,latency
2,389,None,352,19.7655620575,
2,161,None,352,41.9990680218,
1,172,None,352,34.0463290215,
1,2683,None,352,116.383084059,
1,2683,None,352,116.394064903,
2,142,None,352,44.760215044,
2,210,None,352,38.8398931026,
2,3544,None,352,118.086888075,
2,26,None,352,57.205302,
1,2684,None,352,117.381644011,
1,2684,None,352,117.651891947,
1,29,None,352,54.9411408901,
1,177,None,352,34.9516100883,
1,2685,None,352,118.266577005,
1,2685,None,352,118.312885046,
2,3559,None,352,118.541928053,
2,3559,None,352,118.604799986,
2,427,None,352,16.8811469078,
1,327,None,352,14.9424829483,
1,237,None,352,28.2023999691,
1,248,None,352,26.2666530609,
2,24,None,352,59.5370969772,
1,27,None,352,56.5487380028,
1,189,None,352,35.8007569313,
1,205,None,352,32.8546431065,
1,196,None,352,35.0942730904,
1,295,None,352,21.1433959007,
1,2707,None,352,117.442075968,
1,9,None,352,60.4606049061,
2,21,None,352,60.6394019127,
1,41,None,352,55.6886570454,
1,353,None,352,12.8992409706,
1,94,None,352,50.0575010777,
2,332,None,352,31.0663750172,
1,42,None,352,56.2781059742,
1,55,None,352,55.3167760372,
2,388,None,352,25.7398750782,
1,228,None,352,32.3366839886,
1,398,None,352,8.35243105888,
1,415,None,352,5.65922808647,
2,109,None,352,54.7769980431,
1,142,None,352,44.813065052,
2,567,None,352,3.96992206573,
1,234,None,352,32.5725181103,
2,612,None,352,1.35412502289,
1,475,None,352,0.795310020447,
2,630,Unknown,352,0.572298049927,
1,481,None,352,2.28341007233,
2,653,None,352,1.03325200081,
2,685,None,352,0.806210041046,
1,528,None,352,1.01530504227,
1,554,None,352,0.943933010101,
2,729,None,352,1.02703094482,
2,775,None,352,0.678499937057,
2,806,None,352,0.902874946594,
2,819,None,352,0.50711107254,
1,694,None,352,0.340192079544,
2,914,None,352,0.495604038239,
1,724,None,352,0.590346097946,
2,948,None,352,0.561177968979,
1,765,None,352,0.694498062134,
1,828,None,352,1.26925611496,
1,848,None,352,0.832259893417,
2,1082,None,352,0.49157500267,
2,1086,None,352,0.876617908478,
1,922,None,352,0.859241962433,
1,927,None,352,0.29390501976,
2,1254,None,352,0.726094007492,
2,1260,None,352,0.414253950119,
1,1019,None,352,1.02414703369,
2,1288,None,352,0.641808986664,
1,1033,None,352,1.31969809532,
2,1295,None,352,0.994165897369,
1,1043,None,352,1.36462402344,
2,1336,None,352,1.36770510674,
1,1093,None,352,1.48083591461,
2,1488,None,352,0.754431009293,
2,1521,None,352,1.1062130928,
2,1531,None,352,1.22745609283,
1,1236,None,352,1.32916998863,
2,1539,None,352,1.97045707703,
2,1566,None,352,1.22885203362,
2,1567,None,352,0.829624891281,
2,1587,None,352,0.873795986176,
2,1590,None,352,1.12292790413,
2,1608,None,352,1.58966493607,
1,1311,None,352,0.665872097015,
2,1629,None,352,1.36079597473,
2,1639,None,352,0.857955932617,
2,1657,None,352,0.88778591156,
2,1668,None,352,1.53147292137,
1,1352,None,352,1.20720696449,
2,1678,None,352,1.40474009514,
2,1740,None,352,0.378715991974,
2,1752,None,352,0.989342927933,
2,1755,None,352,1.25623989105,
2,1767,None,352,0.801043987274,
2,1789,None,352,1.45444488525,
