camera,frame,prediction,consumers,latency
2,5226,None,352,0.70728802681,
1,4269,None,352,0.895294904709,
1,4277,None,352,1.30829191208,
1,4305,None,352,1.01082611084,
2,5298,None,352,1.22857809067,
2,5342,None,352,0.792656898499,
2,5353,None,352,1.03033804893,
1,4390,None,352,0.758832931519,
2,5387,None,352,1.14323306084,
2,5403,None,352,1.03251791,
2,5425,None,352,1.64482307434,
1,4431,None,352,1.29342508316,
1,4438,None,352,0.662305116653,
2,5440,None,352,1.07713794708,
2,5461,None,352,1.21479296684,
2,5484,None,352,0.91245508194,
1,4484,None,352,1.08641600609,
1,4502,None,352,0.665342092514,
2,5523,None,352,1.27218198776,
2,5660,None,352,0.903105020523,
2,5689,None,352,0.667834043503,
2,5719,None,352,1.12559390068,
1,4664,None,352,1.30899405479,
2,5820,None,352,0.418869972229,
1,4751,None,352,1.01728200912,
1,4761,None,352,1.18311905861,
1,4773,None,352,0.85679101944,
2,5880,None,352,0.561563014984,
1,4795,None,352,1.16693806648,
1,4825,None,352,0.364103078842,
1,4826,None,352,0.799197912216,
2,5973,None,352,1.11896800995,
2,5988,None,352,0.92356300354,
2,6013,None,352,0.732461929321,
2,6036,None,352,0.410770893097,
2,6048,None,352,1.01618099213,
2,6100,None,352,1.15550398827,
1,4977,None,352,0.721968889236,
2,6140,None,352,0.414159059525,
2,6141,None,352,1.01070189476,
1,5024,None,352,1.1095020771,
1,5057,None,352,0.991744041443,
2,6233,None,352,1.11879611015,
2,6238,None,352,0.863223075867,
2,6265,None,352,0.977576971054,
1,5110,None,352,1.40633201599,
2,6272,None,352,1.12410306931,
1,5120,None,352,0.758471012115,
1,5137,None,352,0.94690489769,
1,5138,None,352,1.44021511078,
2,6335,None,352,0.703737974167,
1,5167,None,352,1.12417292595,
1,5179,None,352,0.636897087097,
1,5182,None,352,0.955863952637,
2,6367,None,352,0.414280891418,
2,6452,None,352,0.922348022461,
1,5285,None,352,0.604183912277,
2,6497,Unknown,352,1.30479598045,
2,6506,None,352,1.06321811676,
1,5303,None,352,1.22106409073,
1,5366,None,352,1.11482810974,
2,6654,None,352,1.00041294098,
1,5423,None,352,1.66982007027,
2,6662,None,352,2.02607989311,
1,5436,None,352,1.33734607697,
2,6671,None,352,1.45044088364,
1,5453,None,352,1.1993970871,
2,6727,None,352,1.33609390259,
1,5504,None,352,0.320024967194,
1,5508,None,352,1.434071064,
1,5521,None,352,0.869183063507,
2,6777,None,352,1.21191000938,
2,6778,None,352,1.38789200783,
2,6788,Unknown,352,1.47322702408,
1,5566,None,352,1.15479207039,
2,6857,None,352,0.906651973724,
1,5596,None,352,0.505095005035,
2,6899,None,352,0.743113994598,
1,5669,None,352,1.00490403175,
2,6963,Aquaman,352,1.38371801376,
2,7012,None,352,1.65199708939,
2,7052,None,352,0.759076118469,
2,7056,None,352,1.4059779644,
2,7061,None,352,1.38387608528,
2,7114,None,352,1.0556640625,
1,5792,None,352,1.73444104195,
2,7144,None,352,0.349570035934,
1,5834,None,352,1.07347106934,
2,7165,None,352,1.73989200592,
1,5858,None,352,0.752223014832,
2,7214,None,352,1.36592292786,
1,5888,None,352,0.838962078094,
2,7233,None,352,1.38256502151,
2,7278,None,352,1.45722007751,
2,7285,None,352,1.02922105789,
2,7307,Aquaman,352,0.750123977661,
2,7319,Aquaman,352,1.01517796516,
2,7322,Aquaman,352,1.61421990395,
1,5983,None,352,1.13122797012,
1,6025,None,352,1.43873906136,
2,7412,None,352,0.772595882416,
2,7443,None,352,0.960381984711,
1,6075,None,352,1.07066106796,
1,6098,None,352,1.1816599369,
1,6114,None,352,1.28714990616,
1,6128,None,352,1.14918994904,
1,6158,None,352,0.723239898682,
2,7563,None,352,0.829991102219,
1,6192,None,352,1.34567093849,
2,7605,None,352,0.573389053345,
1,6225,None,352,1.19552707672,
1,6226,None,352,1.79533791542,
1,6228,None,352,1.47014689445,
1,6259,None,352,0.626043081284,
2,7708,None,352,1.24422693253,
2,7762,None,352,0.490412950516,
1,6323,None,352,1.20283102989,
1,6331,None,352,0.786184072495,
1,6332,None,352,1.02490997314,
2,7819,None,352,0.801167011261,
2,7875,None,352,0.824335098267,
2,7877,None,352,1.36106705666,
1,6413,None,352,0.918940067291,
1,6456,None,352,0.706556081772,
1,6458,None,352,1.31076693535,
1,6476,None,352,0.448030948639,
1,6541,None,352,0.652782917023,
1,6547,None,352,0.468204021454,
1,6568,None,352,0.581624031067,
1,6590,None,352,0.697196006775,
1,6636,None,352,0.723670959473,
1,6647,None,352,1.32990288734,
1,6655,None,352,0.433118104935,
1,6752,None,352,1.23899507523,
1,6755,None,352,0.677098035812,
1,6793,None,352,0.354569911957,
1,6852,None,352,0.763736009598,
1,6862,None,352,0.897660017014,
1,6883,None,352,1.02606296539,
1,6931,None,352,1.06059098244,
1,7110,None,352,0.798659086227,
1,7112,None,352,1.46585702896,
1,7197,None,352,1.13947105408,
1,7212,None,352,1.29487609863,
1,7217,None,352,0.623493909836,
1,7220,None,352,1.09281992912,
1,7227,None,352,1.02122306824,
1,7242,None,352,1.32529401779,
1,7314,None,352,1.0677819252,
1,7321,None,352,1.49973011017,
1,7365,None,352,0.704879999161,
1,7381,None,352,0.668751955032,
1,7413,None,352,1.28903794289,
1,7466,None,352,0.965136051178,
1,7520,None,352,0.612385988235,
1,7569,None,352,1.19022393227,
1,7579,None,352,0.826246023178,
1,7590,None,352,1.21000599861,
1,7714,None,352,0.421066999435,
1,7735,None,352,0.474917888641,
1,7773,None,352,0.713948965073,
1,7785,None,352,0.388531923294,
1,7794,None,352,0.646291971207,
1,7823,None,352,0.580229997635,
1,7887,None,352,0.812927007675,
1,7907,None,352,0.4435338974,
1,8028,None,352,0.518508911133,
1,8047,None,352,1.17531895638,
1,8050,None,352,0.908541917801,
1,8061,None,352,0.328746080399,
1,8085,None,352,1.03921699524,
1,8122,None,352,0.592082977295,
1,8152,None,352,0.75972700119,
1,8166,None,352,0.691133022308,
1,8171,None,352,0.803889036179,
1,8185,None,352,0.405745983124,
1,8553,None,352,1.22343206406,
1,8643,None,352,1.39990401268,
1,8678,None,352,0.663502931595,
1,8692,None,352,0.760200023651,
1,8716,None,352,0.878117084503,
1,8817,None,352,1.04849600792,
1,8830,None,352,0.674398899078,
1,8853,None,352,0.965154886246,
1,8913,None,352,1.34488391876,
1,9115,None,352,0.550431966782,
1,9147,None,352,1.32133102417,
1,9151,None,352,0.767384052277,
1,9228,None,352,0.822956085205,
1,9279,None,352,0.463972091675,
1,9298,None,352,1.1172580719,
1,9313,None,352,1.36176300049,
1,9335,None,352,0.751713037491,
1,9342,None,352,1.01684403419,
1,9356,None,352,0.619746923447,
1,9442,None,352,0.90106511116,
1,9450,None,352,1.00290203094,
1,9549,None,352,0.944403886795,
1,9630,None,352,1.22627997398,
1,9633,None,352,0.542063951492,
1,9710,Unknown,352,1.48433995247,
1,9781,None,352,1.14040803909,
1,9825,None,352,1.16763496399,
1,9831,None,352,1.2712290287,
1,9886,None,352,1.50130796432,
1,9903,None,352,1.13999700546,
1,9905,None,352,0.73620891571,
1,9909,Unknown,352,1.34271597862,
1,9952,None,352,1.09307289124,
1,9953,None,352,1.69251799583,
1,9977,None,352,0.774919033051,
1,9980,None,352,1.45683693886,
1,9987,None,352,1.05385494232,
1,10029,None,352,0.415467023849,
1,10036,None,352,0.301651000977,
1,10098,None,352,0.948132991791,
1,10121,None,352,1.22291302681,
1,10165,None,352,1.26559495926,
1,10218,None,352,0.375305891037,
1,10286,None,352,0.955817937851,
1,10288,None,352,1.55382704735,
1,10301,None,352,1.17873811722,
1,10370,None,352,1.32045602798,
1,10374,None,352,0.730740070343,
1,10435,None,352,1.26680397987,
1,10442,None,352,1.36718606949,
1,10487,None,352,0.951544046402,
1,10504,None,352,1.52226805687,
1,10562,None,352,1.171407938,
1,10563,None,352,0.767926931381,
1,10586,None,352,0.538300037384,
1,10587,None,352,1.21046710014,
1,10588,None,352,1.88380789757,
1,10608,None,352,1.006264925,
1,10647,None,352,1.22892308235,
1,10661,None,352,1.2376909256,
1,10717,None,352,0.990603923798,
1,10718,None,352,1.15098190308,
1,10740,None,352,1.27707195282,
1,10752,None,352,0.839287996292,
1,10760,None,352,1.52947592735,
1,10840,None,352,1.1920440197,
1,10861,None,352,1.41629695892,
1,10885,None,352,0.510734081268,
1,10904,None,352,1.20938110352,
1,10984,None,352,0.918677091599,
1,10987,None,352,0.513504981995,
1,11057,None,352,1.17183899879,
1,11070,None,352,0.563847064972,
1,11121,None,352,1.19175195694,
1,11154,None,352,0.913852930069,
1,11207,None,352,0.733937978745,
1,11236,None,352,0.520515918732,
1,11287,None,352,0.658441066742,
1,11356,None,352,0.346690893173,
1,11405,None,352,0.968461990356,
1,11421,None,352,0.97119808197,
1,11438,None,352,0.586502075195,
1,11472,None,352,1.19193696976,
1,11547,None,352,0.879334926605,
1,11705,None,352,0.63635802269,
1,11728,None,352,0.548480987549,
1,11739,None,352,1.10799407959,
1,11740,None,352,1.26743507385,
1,11765,None,352,1.23184800148,
1,11776,None,352,1.39370894432,
1,11812,None,352,1.46771097183,
1,11822,None,352,0.532855987549,
1,11844,None,352,1.09815406799,
1,11889,None,352,0.607961893082,
