camera,frame,prediction,consumers,latency
2,11,None,352,56.7538120747,
2,214,None,352,36.8694388866,
1,128,None,352,40.2107419968,
2,259,None,352,33.2424790859,
1,2688,None,352,115.50229001,
1,2688,None,352,115.515197992,
2,6,None,352,58.8926649094,
1,14,None,352,55.9432640076,
1,75,None,352,48.0951149464,
1,104,None,352,44.1156289577,
2,3608,None,352,112.442687988,
1,89,None,352,46.5034921169,
1,43,None,352,52.7899479866,
2,229,None,352,37.8520588875,
2,304,None,352,31.1780130863,
2,320,None,352,29.8564999104,
2,462,None,352,12.9067280293,
1,203,None,352,33.1731009483,
2,3604,None,352,114.353379965,
1,2721,None,352,114.416573048,
2,162,None,352,45.7004749775,
1,230,None,352,29.7368679047,
1,0,None,352,61.9162230492,
2,532,None,352,6.95675110817,
1,421,None,352,3.17324090004,
1,424,None,352,3.79383111,
2,594,None,352,1.49631810188,
1,487,None,352,0.621227025986,
2,666,None,352,0.549076080322,
1,552,None,352,0.462625026703,
2,719,None,352,0.807380914688,
2,752,None,352,0.93213391304,
2,770,None,352,0.766258001328,
1,608,None,352,1.37364697456,
2,789,None,352,0.975028038025,
1,636,None,352,1.09653997421,
1,648,None,352,0.703538894653,
1,658,None,352,0.992803096771,
2,845,None,352,0.324354887009,
1,664,None,352,0.825468063354,
2,860,None,352,1.46994900703,
2,881,None,352,0.580888986588,
2,884,None,352,1.07296490669,
2,886,None,352,1.7744820118,
1,697,None,352,1.39099502563,
1,709,None,352,0.537703990936,
1,744,None,352,0.67156291008,
2,985,None,352,0.371867895126,
1,774,None,352,0.954583883286,
2,1006,None,352,0.781035900116,
2,1066,None,352,0.915019035339,
2,1072,None,352,0.519231081009,
1,902,None,352,0.94348692894,
2,1143,None,352,0.573185920715,
1,923,None,352,1.17440700531,
1,929,None,352,0.649328947067,
2,1234,None,352,1.68590092659,
2,1362,None,352,1.10895395279,
1,1097,None,352,0.597124099731,
2,1408,None,352,0.720710992813,
1,1147,None,352,0.711406946182,
1,1148,None,352,1.30737495422,
1,1166,None,352,1.41137504578,
1,1181,None,352,1.52674388885,
2,1476,None,352,1.17026495934,
1,1188,None,352,1.38826203346,
1,1190,None,352,0.577631950378,
2,1532,None,352,0.701204061508,
2,1600,None,352,1.34124803543,
1,1345,None,352,0.286020994186,
2,1685,None,352,1.39003992081,
2,1706,None,352,0.495476007462,
2,1711,None,352,1.10292601585,
2,1714,None,352,0.405731916428,
2,1741,None,352,0.481623888016,
1,1459,None,352,1.10793304443,
1,1494,None,352,0.761012077332,
2,1864,None,352,0.474572896957,
2,1869,None,352,1.02484798431,
2,1894,None,352,1.13758206367,
2,1929,None,352,0.892179012299,
2,1954,None,352,0.697838068008,
1,1587,None,352,0.808006048203,
2,1971,None,352,0.7224650383,
1,1634,None,352,1.33853888512,
1,1641,None,352,1.00278902054,
2,2031,None,352,0.601025104523,
1,1648,None,352,1.19642090797,
1,1655,None,352,0.88211607933,
2,2057,None,352,0.489697933197,
1,1671,None,352,1.08715510368,
1,1682,None,352,0.687655925751,
1,1684,None,352,1.34203600883,
2,2122,None,352,0.771275997162,
