camera,frame,prediction,consumers,latency
2,108,None,352,47.7525920868,
2,267,None,352,31.8324890137,
2,288,None,352,30.1666901112,
2,3597,None,352,112.336682081,
2,111,None,352,47.3532259464,
1,299,None,352,16.5798790455,
1,344,None,352,10.670156002,
2,3595,None,352,112.932034016,
1,2720,None,352,111.968229055,
1,219,None,352,28.2470219135,
1,370,None,352,7.29953789711,
2,319,None,352,28.6003329754,
1,16,None,352,56.7895579338,
2,44,None,352,55.8530910015,
1,384,None,352,6.256305933,
2,493,None,352,9.39611196518,
1,378,None,352,7.49997210503,
2,327,None,352,28.594892025,
1,236,None,352,27.6404979229,
1,129,None,352,42.8403310776,
1,286,None,352,20.8787069321,
1,84,None,352,49.1136379242,
1,123,None,352,44.1706850529,
2,513,None,352,8.89940690994,
2,390,None,352,25.0439579487,
1,288,None,352,23.0793020725,
2,550,None,352,5.27453494072,
1,145,None,352,43.387928009,
1,294,None,352,22.5584719181,
1,438,None,352,2.16207695007,
1,431,None,352,3.28155994415,
2,593,None,352,1.06002211571,
1,508,None,352,1.25060510635,
1,612,None,352,0.637234926224,
2,788,None,352,0.860018014908,
1,614,None,352,1.39303803444,
1,623,None,352,0.764533996582,
1,720,None,352,1.05656194687,
2,920,None,352,1.36449408531,
2,932,None,352,0.669632911682,
2,970,None,352,0.811717987061,
1,771,None,352,1.42783308029,
2,1003,None,352,0.523911952972,
1,799,None,352,1.02621889114,
1,832,None,352,0.654875040054,
2,1106,None,352,1.28458309174,
2,1177,None,352,0.925904989243,
1,981,None,352,1.05953907967,
2,1255,None,352,1.17430090904,
1,1027,None,352,1.28764796257,
1,1078,None,352,1.42471194267,
1,1085,None,352,1.01807689667,
2,1363,None,352,1.27535891533,
1,1112,None,352,1.22609901428,
1,1154,None,352,0.610827922821,
2,1489,None,352,0.744865894318,
1,1205,None,352,0.850425958633,
2,1515,None,352,0.527983903885,
2,1571,None,352,1.1618719101,
2,1577,None,352,0.763513088226,
1,1279,None,352,1.38789391518,
1,1284,None,352,0.995871067047,
1,1304,None,352,0.637617111206,
2,1624,None,352,1.24133300781,
