camera,frame,prediction,consumers,latency
1,1970,None,16,177.132203102,
1,1981,None,16,175.151424885,
1,1963,None,16,178.359018087,
1,1977,None,16,176.402230024,
1,1966,None,16,177.584177017,
1,1966,None,16,177.628876925,
1,1982,None,16,175.78814292,
1,1982,None,16,175.825412035,
1,1974,None,16,177.053738117,
1,1985,None,16,176.089735985,
1,1965,None,16,179.234028101,
1,1965,None,16,179.277292013,
1,1960,None,16,179.432822943,
1,1960,None,16,179.470235109,
1,1975,None,16,177.603717089,
1,1975,None,16,177.681348085,
1,1993,None,16,175.850928068,
1,2002,None,16,174.891278028,
1,1981,None,16,177.033761024,
1,1999,None,16,175.078887939,
1,1998,None,16,175.223649979,
1,2014,None,16,173.274679899,
1,2000,None,16,175.437026024,
1,2011,None,16,173.478904963,
1,1983,None,16,177.721957922,
1,18,None,16,21.7691750526,
1,2001,None,16,175.899133921,
1,2013,None,16,173.956301928,
1,1985,None,16,178.10414505,
1,2025,None,16,172.139417887,
1,1988,None,16,177.265392065,
1,13,None,16,23.3020970821,
1,2018,None,16,173.460438967,
1,11,None,16,23.5016260147,
1,2003,None,16,175.63466692,
1,2023,None,16,173.67107296,
1,2022,None,16,173.802866936,
1,5,None,16,24.8148560524,
1,2028,None,16,172.98448205,
1,1,None,16,26.0318260193,
1,28,None,16,22.1896550655,
1,44,None,16,20.2389578819,
1,2021,None,16,174.40269208,
1,30,None,16,22.4589390755,
1,2026,None,16,173.599359035,
1,36,None,16,21.6322290897,
1,16,None,16,24.7727720737,
1,27,None,16,22.8095641136,
1,33,None,16,21.9661490917,
1,34,None,16,22.0051629543,
1,4,None,16,26.1470820904,
1,6,None,16,26.1800999641,
1,48,None,16,20.3120450974,
1,69,None,16,17.3610739708,
1,51,None,16,20.4915499687,
1,103,None,16,12.5290338993,
1,76,None,16,16.6665279865,
1,95,None,16,13.7065589428,
1,41,None,16,21.8379979134,
1,42,None,16,21.8789958954,
1,12,None,16,26.1063990593,
1,58,None,16,20.146889925,
1,10,None,16,26.2814509869,
1,20,None,16,25.3235869408,
1,75,None,16,17.4777228832,
1,104,None,16,13.532104969,
1,37,None,16,23.6685628891,
1,61,None,16,19.7117168903,
1,66,None,16,18.8641829491,
1,85,None,16,16.8993179798,
1,57,None,16,21.0254909992,
1,62,None,16,20.0606501102,
1,108,None,16,13.2299129963,
1,126,None,16,11.2622969151,
1,38,None,16,23.4254379272,
1,54,None,16,21.4698889256,
1,67,None,16,19.6217401028,
1,80,None,16,17.6613829136,
1,92,None,16,16.8076701164,
1,97,None,16,15.8425340652,
1,110,None,16,13.9748940468,
1,116,None,16,13.0171630383,
1,134,None,16,11.1563510895,
1,141,None,16,10.1921889782,
1,106,None,16,15.3425788879,
1,121,None,16,13.4077329636,
1,100,None,16,16.5516300201,
1,127,None,16,12.5929100513,
1,63,None,16,21.716545105,
1,72,None,16,20.7513968945,
1,60,None,16,21.9081289768,
1,74,None,16,19.9479811192,
1,82,None,16,19.087086916,
1,88,None,16,18.1227710247,
1,98,None,16,17.2516310215,
1,139,None,16,11.2865879536,
1,117,None,16,14.4082219601,
1,129,None,16,12.442620039,
1,151,None,16,9.5845580101,
1,154,None,16,9.63122296333,
1,147,None,16,10.7688970566,
1,162,None,16,8.82010793686,
1,132,None,16,12.9568309784,
1,150,None,16,10.0023870468,
1,83,None,16,20.1245338917,
1,86,None,16,20.1617109776,
1,113,None,16,16.3328809738,
1,114,None,16,16.3747661114,
1,143,None,16,11.5079619884,
1,159,None,16,9.54883503914,
1,185,None,16,5.68628001213,
1,186,None,16,5.72620797157,
1,136,None,16,12.855629921,
1,168,None,16,8.89711308479,
1,167,None,16,9.02581596375,
1,169,None,16,9.06595110893,
1,164,None,16,9.21405911446,
1,195,None,16,5.25647497177,
1,175,None,16,8.40239596367,
1,183,None,16,6.43443107605,
1,90,None,16,20.5569860935,
1,96,None,16,19.5897269249,
1,198,None,16,4.7459321022,
1,210,None,16,2.79555511475,
1,160,None,16,10.9320690632,
1,172,None,16,8.97632002831,
1,201,None,16,5.10500192642,
1,111,None,16,18.1855421066,
1,146,None,16,13.219201088,
1,176,None,16,9.36541295052,
1,180,None,16,8.40524601936,
1,173,None,16,9.53747797012,
1,184,None,16,7.57303190231,
1,221,None,16,2.69475698471,
1,123,None,16,16.7789359093,
1,192,None,16,6.86600804329,
1,197,None,16,5.90684008598,
1,187,None,16,8.09886097908,
1,190,None,16,7.14129710197,
1,133,None,16,16.3071210384,
1,182,None,16,9.4109609127,
1,209,None,16,5.44201111794,
1,202,None,16,6.56580305099,
1,211,None,16,4.6019949913,
1,222,None,16,3.75136804581,
1,140,None,16,15.8449549675,
1,145,None,16,14.894603014,
1,216,None,16,5.04145097733,
1,220,None,16,4.07534599304,
1,223,None,16,4.2305829525,
1,193,None,16,8.30843901634,
1,217,None,16,4.34941005707,
1,148,None,16,15.4859580994,
1,155,None,16,14.5322270393,
1,228,None,16,3.64999389648,
1,156,None,16,14.7521419525,
1,178,None,16,10.7942979336,
1,231,None,16,2.92819905281,
1,240,None,16,1.97041296959,
1,237,None,16,2.09467196465,
1,229,None,16,4.175385952,
1,188,None,16,10.2703540325,
1,206,None,16,7.30800008774,
1,226,None,16,4.44323611259,
1,242,None,16,2.53608608246,
1,244,None,16,1.57115697861,
1,241,None,16,2.72293806076,
1,247,None,16,2.23407506943,
1,238,None,16,3.32820105553,
1,243,None,16,3.41951799393,
1,245,None,16,2.50264406204,
1,254,None,16,1.58907198906,
1,255,None,16,2.18640303612,
1,253,None,16,2.27777409554,
1,260,None,16,1.38387107849,
1,262,None,16,1.51846504211,
1,265,None,16,0.67267203331,
1,266,None,16,1.27569890022,
1,270,None,16,1.93256688118,
1,269,None,16,2.07440710068,
1,271,None,16,2.54466104507,
1,276,None,16,1.83763408661,
1,272,None,16,2.42350292206,
1,280,None,16,1.50760507584,
1,277,None,16,2.60796189308,
1,279,None,16,2.21441197395,
1,286,None,16,1.85448908806,
1,278,None,16,2.93016910553,
1,281,None,16,3.01433992386,
1,284,None,16,3.18335604668,
1,285,None,16,2.73451805115,
1,290,None,16,2.87084197998,
1,294,None,16,1.96514010429,
1,292,None,16,2.05635499954,
1,305,None,16,1.20775103569,
1,306,None,16,0.513470888138,
1,307,None,16,1.11939811707,
1,308,None,16,1.72486400604,
1,311,None,16,1.86640691757,
1,309,None,16,2.08667802811,
1,314,None,16,1.37401604652,
1,312,None,16,2.96345710754,
1,315,None,16,2.06112909317,
1,318,None,16,2.58640599251,
1,317,None,16,3.11790299416,
1,316,None,16,3.21155595779,
1,319,None,16,3.30743908882,
1,325,None,16,2.40126204491,
1,321,None,16,2.4951069355,
1,326,None,16,2.53461289406,
1,328,None,16,1.68363904953,
1,332,None,16,2.28963494301,
1,331,None,16,2.3742980957,
1,337,None,16,1.47203302383,
1,333,None,16,3.06698989868,
1,342,None,16,1.16343808174,
1,334,None,16,2.26247191429,
1,336,None,16,2.30301403999,
1,344,None,16,1.43574595451,
1,347,None,16,1.04218292236,
1,345,None,16,2.41448903084,
1,348,None,16,2.01062607765,
1,350,None,16,2.2143740654,
1,352,None,16,2.82196903229,
1,354,None,16,2.92399001122,
1,358,None,16,2.56869006157,
1,361,None,16,2.71796798706,
1,360,None,16,2.86405110359,
1,364,None,16,2.00979804993,
1,365,None,16,2.54311609268,
1,366,None,16,3.12602305412,
1,368,None,16,3.22774291039,
1,375,None,16,2.30829501152,
1,373,None,16,2.39158010483,
1,381,None,16,1.98259806633,
1,385,None,16,1.08254790306,
1,387,None,16,1.681828022,
1,389,None,16,2.27588391304,
1,392,None,16,1.99025702477,
1,397,None,16,1.42303800583,
1,393,None,16,2.52085494995,
1,395,None,16,2.69299602509,
1,398,None,16,1.84754300117,
1,401,None,16,2.31822395325,
1,404,None,16,1.41043710709,
1,399,None,16,2.51181006432,
1,405,None,16,1.61568593979,
1,402,None,16,2.88707399368,
1,410,None,16,0.97981595993,
1,406,None,16,2.0748269558,
1,407,None,16,2.16094207764,
1,414,None,16,1.7546749115,
1,418,None,16,0.841042995453,
1,420,None,16,1.44381594658,
1,421,None,16,1.79281497002,
1,422,None,16,2.44523692131,
1,433,None,16,1.02960109711,
1,425,None,16,2.63471889496,
1,427,None,16,2.66952490807,
1,434,None,16,1.79463791847,
1,436,None,16,1.88482499123,
1,435,None,16,2.48243999481,
1,441,None,16,1.58159995079,
1,443,None,16,1.85777211189,
1,442,None,16,2.45210790634,
1,448,None,16,1.53006410599,
1,450,None,16,1.62126088142,
1,453,None,16,1.21502590179,
1,451,None,16,2.80843806267,
1,452,None,16,1.89024209976,
1,454,None,16,1.97798204422,
1,456,None,16,2.07363009453,
1,458,None,16,2.16485095024,
1,459,None,16,1.55744194984,
1,462,None,16,2.1509039402,
1,461,None,16,2.24833106995,
1,464,None,16,2.33408594131,
1,463,None,16,3.0370619297,
1,466,None,16,2.13997602463,
1,467,None,16,2.22380399704,
1,468,None,16,2.32102394104,
1,474,None,16,1.57388806343,
1,472,None,16,2.66436910629,
1,477,None,16,2.22569608688,
1,476,None,16,2.32096290588,
1,479,None,16,2.40994310379,
1,484,None,16,1.5157968998,
1,478,None,16,2.65778303146,
1,485,None,16,1.75548911095,
1,486,None,16,2.35679411888,
1,492,None,16,1.45609903336,
1,493,None,16,1.81509494781,
1,494,None,16,1.23323702812,
1,495,None,16,1.33279895782,
1,497,None,16,1.92177510262,
1,500,None,16,2.00844693184,
1,498,None,16,2.60717105865,
1,499,None,16,3.21546411514,
1,501,None,16,2.30803990364,
1,502,None,16,2.39196109772,
1,503,None,16,2.48416304588,
1,511,None,16,1.89940309525,
1,506,None,16,3.5055000782,
1,512,None,16,2.60967803001,
1,504,None,16,4.08852505684,
1,507,None,16,4.12459897995,
1,523,None,16,1.26138401031,
1,517,None,16,2.8578979969,
1,509,None,16,3.94655704498,
1,524,None,16,2.03276109695,
1,529,None,16,1.40628695488,
1,534,None,16,1.809497118,
1,537,None,16,0.903033971786,
1,533,None,16,2.50324702263,
1,539,None,16,1.59391689301,
1,538,None,16,2.11397409439,
1,540,None,16,2.72382998466,
1,542,None,16,1.83104205132,
1,544,None,16,1.94726204872,
1,546,None,16,2.6112139225,
1,545,None,16,2.89768195152,
1,548,None,16,3.0041539669,
1,547,None,16,3.0974919796,
1,551,None,16,2.47587895393,
1,550,None,16,2.63867497444,
1,553,None,16,2.73539996147,
1,549,None,16,4.07800889015,
1,557,None,16,2.16461205482,
1,552,None,16,3.25483989716,
1,562,None,16,2.33798193932,
1,558,None,16,2.43022990227,
1,556,None,16,3.51407909393,
1,561,None,16,2.6064081192,
1,563,None,16,1.99366593361,
1,559,None,16,3.27459788322,
1,566,None,16,2.37044692039,
1,564,None,16,2.57004904747,
1,565,None,16,2.66335606575,
1,569,None,16,2.75988292694,
1,571,None,16,2.28682398796,
1,577,None,16,1.58391404152,
1,573,None,16,2.68660306931,
1,572,None,16,2.76684904099,
1,574,None,16,2.84863591194,
1,578,None,16,1.92997407913,
1,576,None,16,3.00869202614,
1,582,None,16,2.08644104004,
1,584,None,16,1.17130589485,
1,583,None,16,2.7663629055,
1,587,None,16,1.85396790504,
1,588,None,16,2.45100188255,
1,589,None,16,2.5504360199,
1,591,None,16,1.69176697731,
1,597,None,16,1.98897790909,
1,594,None,16,2.58108210564,
1,600,None,16,1.67641592026,
1,603,None,16,1.77582192421,
1,601,None,16,2.37567305565,
1,605,None,16,1.55182409286,
1,610,None,16,1.79934811592,
1,609,None,16,1.93842506409,
1,606,None,16,2.08658504486,
1,612,None,16,1.69279003143,
1,617,None,16,1.82278490067,
1,615,None,16,2.38336491585,
1,622,None,16,1.47782301903,
1,627,None,16,1.06897211075,
1,624,None,16,2.14885497093,
1,629,None,16,1.75130701065,
1,630,None,16,1.91808199883,
1,635,None,16,1.36070895195,
1,632,None,16,1.6404709816,
1,631,None,16,2.72496891022,
1,640,None,16,0.814421892166,
1,633,None,16,2.40049791336,
1,634,None,16,2.48823094368,
1,639,None,16,2.06692099571,
1,644,None,16,2.33919000626,
1,641,None,16,2.42077803612,
1,649,None,16,1.51387405396,
1,646,None,16,2.11355304718,
1,652,None,16,2.20361208916,
1,648,None,16,2.78556489944,
1,650,None,16,2.8620390892,
1,658,None,16,1.94480895996,
1,662,None,16,1.49469590187,
1,664,None,16,1.62919211388,
1,669,None,16,1.23365402222,
1,671,None,16,1.40563297272,
1,672,None,16,1.5104238987,
1,673,None,16,1.70458292961,
1,675,None,16,1.30622410774,
1,679,None,16,1.74390697479,
1,684,None,16,1.34518003464,
1,688,None,16,0.75710105896,
1,681,None,16,1.90374898911,
1,686,None,16,2.03212404251,
1,691,None,16,1.63326692581,
1,694,None,16,1.73296689987,
1,697,None,16,1.33617997169,
1,699,None,16,1.77370810509,
1,700,None,16,2.02944302559,
1,702,None,16,1.61052799225,
1,705,None,16,1.70555710793,
1,701,None,16,3.00128889084,
1,706,None,16,2.59569096565,
1,707,None,16,2.68679094315,
1,714,None,16,1.77886390686,
1,710,None,16,1.87163090706,
1,717,None,16,1.09945702553,
1,713,None,16,2.70793199539,
1,719,None,16,1.87939810753,
1,721,None,16,2.31376004219,
1,718,None,16,2.44330596924,
1,723,None,16,1.54121398926,
1,720,None,16,3.02407503128,
1,725,None,16,2.12592291832,
1,729,None,16,2.72606110573,
1,727,None,16,2.83163309097,
1,734,None,16,1.93686509132,
1,738,None,16,1.38121294975,
1,735,None,16,2.51202893257,
1,743,None,16,0.822849035263,
1,746,None,16,1.29250311852,
1,739,None,16,2.88968396187,
1,748,None,16,2.00439810753,
1,747,None,16,2.10736298561,
1,754,None,16,1.20850205421,
1,751,None,16,1.80402207375,
1,755,None,16,1.90096402168,
1,758,None,16,0.996779918671,
1,761,None,16,1.08911395073,
1,762,None,16,1.68590593338,
1,764,None,16,0.999362945557,
1,769,None,16,1.60465598106,
1,768,None,16,1.81610488892,
1,771,None,16,1.41859197617,
1,776,None,16,1.57718110085,
1,772,None,16,1.73764204979,
1,778,None,16,1.20760011673,
1,777,None,16,2.35777711868,
1,781,None,16,1.95203208923,
1,774,None,16,3.05049109459,
1,782,None,16,2.14423894882,
1,783,None,16,2.23572206497,
1,785,None,16,1.32726407051,
1,786,None,16,1.97504997253,
1,788,None,16,2.06644010544,
1,787,None,16,2.15959906578,
